Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
8019,11/08/2024,15:33:53,Vinaya block 1 OHT,100,81.45,15260.29
8020,11/08/2024,15:13:53,Vinaya block 1 OHT,100,82.46,15450.36
8021,11/08/2024,14:53:52,Vinaya block 1 OHT,100,83.77,15694.74
8022,11/08/2024,14:33:52,Vinaya block 1 OHT,100,84.78,15884.82
8023,11/08/2024,14:13:51,Vinaya block 1 OHT,100,86.09,16129.2
8024,11/08/2024,13:53:51,Vinaya block 1 OHT,100,86.81,16264.97
8025,11/08/2024,13:33:51,Vinaya block 1 OHT,100,88.12,16509.35
8026,11/08/2024,13:13:50,Vinaya block 1 OHT,100,72.9,13658.23
8027,11/08/2024,12:53:50,Vinaya block 1 OHT,100,59.42,11132.95
8028,11/08/2024,12:33:50,Vinaya block 1 OHT,100,64.06,12001.86
8029,11/08/2024,12:13:49,Vinaya block 1 OHT,100,69.86,13088
8030,11/08/2024,11:53:49,Vinaya block 1 OHT,100,72.61,13603.92
8031,11/08/2024,11:33:48,Vinaya block 1 OHT,100,76.52,14337.07
8032,11/08/2024,11:13:48,Vinaya block 1 OHT,100,79.71,14934.44
8033,11/08/2024,10:53:48,Vinaya block 1 OHT,100,85.07,15939.12
8034,11/08/2024,10:33:47,Vinaya block 1 OHT,100,93.77,17568.34
8035,11/08/2024,10:13:47,Vinaya block 1 OHT,100,98.12,18382.94
8036,11/08/2024,09:53:46,Vinaya block 1 OHT,100,100,18735.938
8037,11/08/2024,09:33:46,Vinaya block 1 OHT,100,100,18735.938
8038,11/08/2024,09:13:46,Vinaya block 1 OHT,100,100,18735.938
8039,11/08/2024,08:53:45,Vinaya block 1 OHT,100,100,18735.938
8040,11/08/2024,08:33:45,Vinaya block 1 OHT,100,84.64,15857.66
8041,11/08/2024,08:13:45,Vinaya block 1 OHT,100,100,18735.938
8042,11/08/2024,07:53:44,Vinaya block 1 OHT,100,100,18735.938
8043,11/08/2024,07:33:44,Vinaya block 1 OHT,100,100,18735.938
8044,11/08/2024,07:13:43,Vinaya block 1 OHT,100,100,18735.938
8045,11/08/2024,06:53:43,Vinaya block 1 OHT,100,100,18735.938
8046,11/08/2024,06:33:43,Vinaya block 1 OHT,100,100,18735.938
8047,11/08/2024,06:13:42,Vinaya block 1 OHT,100,100,18735.938
8048,11/08/2024,05:53:42,Vinaya block 1 OHT,100,100,18735.938
8049,11/08/2024,05:33:41,Vinaya block 1 OHT,100,100,18735.938
8050,11/08/2024,05:13:41,Vinaya block 1 OHT,100,79.86,14961.6
8051,11/08/2024,04:53:41,Vinaya block 1 OHT,100,64.2,12029.02
8052,11/08/2024,04:33:41,Vinaya block 1 OHT,100,64.49,12083.32
8053,11/08/2024,04:13:41,Vinaya block 1 OHT,100,64.64,12110.48
8054,11/08/2024,03:53:41,Vinaya block 1 OHT,100,64.78,12137.63
8055,11/08/2024,03:33:41,Vinaya block 1 OHT,100,64.93,12164.78
8056,11/08/2024,03:13:41,Vinaya block 1 OHT,100,64.93,12164.78
8057,11/08/2024,02:53:41,Vinaya block 1 OHT,100,65.07,12191.94
8058,11/08/2024,02:33:41,Vinaya block 1 OHT,100,65.22,12219.09
8059,11/08/2024,02:13:41,Vinaya block 1 OHT,100,65.36,12246.24
8060,11/08/2024,01:53:42,Vinaya block 1 OHT,100,65.36,12246.24
8061,11/08/2024,01:33:41,Vinaya block 1 OHT,100,65.51,12273.4
8062,11/08/2024,01:13:42,Vinaya block 1 OHT,100,65.65,12300.55
8063,11/08/2024,00:53:41,Vinaya block 1 OHT,100,65.8,12327.7
8064,11/08/2024,00:33:42,Vinaya block 1 OHT,100,65.94,12354.86
8065,11/08/2024,00:13:41,Vinaya block 1 OHT,100,66.09,12382.01
8066,10/08/2024,23:53:42,Vinaya block 1 OHT,100,66.38,12436.32
8067,10/08/2024,23:33:42,Vinaya block 1 OHT,100,66.67,12490.63
8068,10/08/2024,23:13:42,Vinaya block 1 OHT,100,66.96,12544.93
8069,10/08/2024,22:53:41,Vinaya block 1 OHT,100,67.39,12626.39
8070,10/08/2024,22:33:43,Vinaya block 1 OHT,100,67.68,12680.7
8071,10/08/2024,22:13:42,Vinaya block 1 OHT,100,68.26,12789.31
8072,10/08/2024,21:53:41,Vinaya block 1 OHT,100,69.42,13006.54
8073,10/08/2024,21:33:41,Vinaya block 1 OHT,100,70.29,13169.46
8074,10/08/2024,21:13:42,Vinaya block 1 OHT,100,71.59,13413.85
8075,10/08/2024,20:53:43,Vinaya block 1 OHT,100,72.75,13631.07
8076,10/08/2024,20:33:42,Vinaya block 1 OHT,100,73.77,13821.15
8077,10/08/2024,20:13:42,Vinaya block 1 OHT,100,75.07,14065.53
8078,10/08/2024,19:53:42,Vinaya block 1 OHT,100,76.38,14309.91
8079,10/08/2024,19:33:42,Vinaya block 1 OHT,100,77.97,14608.6
8080,10/08/2024,19:13:43,Vinaya block 1 OHT,100,79.57,14907.29
8081,10/08/2024,18:53:42,Vinaya block 1 OHT,100,82.61,15477.51
8082,10/08/2024,18:33:43,Vinaya block 1 OHT,100,85.8,16074.89
8083,10/08/2024,18:13:42,Vinaya block 1 OHT,100,89.71,16808.04
8084,10/08/2024,17:53:42,Vinaya block 1 OHT,100,91.88,17215.34
8085,10/08/2024,17:33:42,Vinaya block 1 OHT,100,93.62,17541.18
8086,10/08/2024,17:13:42,Vinaya block 1 OHT,100,94.2,17649.8
8087,10/08/2024,16:53:43,Vinaya block 1 OHT,100,95.94,17975.64
8088,10/08/2024,16:33:43,Vinaya block 1 OHT,100,97.1,18192.87
8089,10/08/2024,16:13:42,Vinaya block 1 OHT,100,90,16862.34
8090,10/08/2024,15:53:42,Vinaya block 1 OHT,100,78.55,14717.22
8091,10/08/2024,15:33:42,Vinaya block 1 OHT,100,81.59,15287.44
8092,10/08/2024,15:13:43,Vinaya block 1 OHT,100,85.07,15939.12
8093,10/08/2024,14:53:42,Vinaya block 1 OHT,100,85.65,16047.74
8094,10/08/2024,14:33:43,Vinaya block 1 OHT,100,86.09,16129.2
8095,10/08/2024,14:13:42,Vinaya block 1 OHT,100,86.52,16210.66
8096,10/08/2024,13:53:43,Vinaya block 1 OHT,100,86.81,16264.97
8097,10/08/2024,13:13:42,Vinaya block 1 OHT,100,86.81,16264.97
8098,10/08/2024,12:53:43,Vinaya block 1 OHT,100,78.84,14771.52
8099,10/08/2024,12:33:42,Vinaya block 1 OHT,100,81.74,15314.59
8100,10/08/2024,12:13:43,Vinaya block 1 OHT,100,82.61,15477.51
8101,10/08/2024,11:53:52,Vinaya block 1 OHT,100,83.77,15694.74
8102,10/08/2024,11:33:43,Vinaya block 1 OHT,100,84.64,15857.66
8103,10/08/2024,11:13:43,Vinaya block 1 OHT,100,84.93,15911.97
8104,10/08/2024,10:53:42,Vinaya block 1 OHT,100,84.93,15911.97
8105,10/08/2024,10:33:42,Vinaya block 1 OHT,100,85.36,15993.43
8106,10/08/2024,10:13:42,Vinaya block 1 OHT,100,85.65,16047.74
8107,10/08/2024,09:53:43,Vinaya block 1 OHT,100,86.23,16156.35
8108,10/08/2024,09:33:42,Vinaya block 1 OHT,100,86.81,16264.97
8109,10/08/2024,09:13:43,Vinaya block 1 OHT,100,87.54,16400.73
8110,10/08/2024,08:53:42,Vinaya block 1 OHT,100,88.12,16509.35
8111,10/08/2024,08:33:43,Vinaya block 1 OHT,100,88.7,16617.96
8112,10/08/2024,08:13:42,Vinaya block 1 OHT,100,90,16862.34
8113,10/08/2024,07:53:44,Vinaya block 1 OHT,100,92.75,17378.26
8114,10/08/2024,07:33:44,Vinaya block 1 OHT,100,97.68,18301.48
8115,10/08/2024,07:13:44,Vinaya block 1 OHT,100,100,18735.938
8116,10/08/2024,06:53:43,Vinaya block 1 OHT,100,90.14,16889.5
8117,10/08/2024,06:33:43,Vinaya block 1 OHT,100,86.81,16264.97
8118,10/08/2024,06:13:42,Vinaya block 1 OHT,100,62.46,11703.17
8119,10/08/2024,05:53:42,Vinaya block 1 OHT,100,100,18735.938
8120,10/08/2024,05:33:43,Vinaya block 1 OHT,100,100,18735.938
8121,10/08/2024,05:13:43,Vinaya block 1 OHT,100,100,18735.938
8122,10/08/2024,04:53:43,Vinaya block 1 OHT,100,100,18735.938
8123,10/08/2024,04:33:43,Vinaya block 1 OHT,100,100,18735.938
8124,10/08/2024,04:13:43,Vinaya block 1 OHT,100,100,18735.938
8125,10/08/2024,03:53:43,Vinaya block 1 OHT,100,100,18735.938
8126,10/08/2024,03:33:43,Vinaya block 1 OHT,100,100,18735.938
8127,10/08/2024,03:13:43,Vinaya block 1 OHT,100,100,18735.938
8128,10/08/2024,02:53:43,Vinaya block 1 OHT,100,100,18735.938
8129,10/08/2024,02:33:43,Vinaya block 1 OHT,100,100,18735.938
8130,10/08/2024,02:13:43,Vinaya block 1 OHT,100,100,18735.938
8131,10/08/2024,01:53:43,Vinaya block 1 OHT,100,100,18735.938
8132,10/08/2024,01:33:43,Vinaya block 1 OHT,100,100,18735.938
8133,10/08/2024,01:13:43,Vinaya block 1 OHT,100,100,18735.938
8134,10/08/2024,00:53:43,Vinaya block 1 OHT,100,100,18735.938
8135,10/08/2024,00:33:43,Vinaya block 1 OHT,100,100,18735.938
8136,10/08/2024,00:13:43,Vinaya block 1 OHT,100,100,18735.938
8137,09/08/2024,23:53:43,Vinaya block 1 OHT,100,100,18735.938
8138,09/08/2024,23:33:43,Vinaya block 1 OHT,100,100,18735.938
8139,09/08/2024,23:13:44,Vinaya block 1 OHT,100,100,18735.938
8140,09/08/2024,22:53:43,Vinaya block 1 OHT,100,100,18735.938
8141,09/08/2024,22:33:44,Vinaya block 1 OHT,100,100,18735.938
8142,09/08/2024,22:13:43,Vinaya block 1 OHT,100,100,18735.938
8143,09/08/2024,21:53:44,Vinaya block 1 OHT,100,100,18735.938
8144,09/08/2024,21:33:43,Vinaya block 1 OHT,100,100,18735.938
8145,09/08/2024,21:13:44,Vinaya block 1 OHT,100,100,18735.938
8146,09/08/2024,20:53:43,Vinaya block 1 OHT,100,100,18735.938
8147,09/08/2024,20:33:44,Vinaya block 1 OHT,100,100,18735.938
8148,09/08/2024,20:13:44,Vinaya block 1 OHT,100,100,18735.938
8149,09/08/2024,19:53:44,Vinaya block 1 OHT,100,100,18735.938
8150,09/08/2024,19:33:44,Vinaya block 1 OHT,100,100,18735.938
8151,09/08/2024,19:13:44,Vinaya block 1 OHT,100,100,18735.938
8152,09/08/2024,18:53:44,Vinaya block 1 OHT,100,100,18735.938
8153,09/08/2024,18:33:44,Vinaya block 1 OHT,100,100,18735.938
8154,09/08/2024,18:13:44,Vinaya block 1 OHT,100,100,18735.938
8155,09/08/2024,17:53:54,Vinaya block 1 OHT,100,100,18735.938
8156,09/08/2024,17:33:44,Vinaya block 1 OHT,100,100,18735.938
8157,09/08/2024,17:13:44,Vinaya block 1 OHT,100,100,18735.938
8158,09/08/2024,16:53:45,Vinaya block 1 OHT,100,100,18735.938
8159,09/08/2024,16:33:45,Vinaya block 1 OHT,100,100,18735.938
8160,09/08/2024,16:13:45,Vinaya block 1 OHT,100,100,18735.938
8161,09/08/2024,15:53:45,Vinaya block 1 OHT,100,100,18735.938
8162,09/08/2024,15:33:44,Vinaya block 1 OHT,100,100,18735.938
8163,09/08/2024,15:13:45,Vinaya block 1 OHT,100,100,18735.938
8164,09/08/2024,14:53:44,Vinaya block 1 OHT,100,100,18735.938
8165,09/08/2024,14:33:45,Vinaya block 1 OHT,100,100,18735.938
8166,09/08/2024,14:13:44,Vinaya block 1 OHT,100,100,18735.938
8167,09/08/2024,13:53:45,Vinaya block 1 OHT,100,100,18735.938
8168,09/08/2024,13:33:44,Vinaya block 1 OHT,100,100,18735.938
8169,09/08/2024,13:13:45,Vinaya block 1 OHT,100,100,18735.938
8170,09/08/2024,12:53:45,Vinaya block 1 OHT,100,100,18735.938
8171,09/08/2024,12:33:44,Vinaya block 1 OHT,100,100,18735.938
8172,09/08/2024,12:13:45,Vinaya block 1 OHT,100,100,18735.938
8173,09/08/2024,11:53:45,Vinaya block 1 OHT,100,100,18735.938
8174,09/08/2024,11:33:44,Vinaya block 1 OHT,100,98.99,18545.86
8175,09/08/2024,11:13:44,Vinaya block 1 OHT,100,99.57,18654.48
8176,09/08/2024,10:53:44,Vinaya block 1 OHT,100,100,18735.938
8177,09/08/2024,10:33:44,Vinaya block 1 OHT,100,99.71,18681.63
8178,09/08/2024,10:13:44,Vinaya block 1 OHT,100,97.83,18328.63
8179,09/08/2024,09:53:44,Vinaya block 1 OHT,100,97.25,18220.02
8180,09/08/2024,09:33:44,Vinaya block 1 OHT,100,97.83,18328.63
8181,09/08/2024,09:13:44,Vinaya block 1 OHT,100,98.55,18464.4
8182,09/08/2024,08:53:45,Vinaya block 1 OHT,100,98.99,18545.86
8183,09/08/2024,08:33:44,Vinaya block 1 OHT,100,99.86,18708.78
8184,09/08/2024,08:13:45,Vinaya block 1 OHT,100,97.25,18220.02
8185,09/08/2024,07:53:45,Vinaya block 1 OHT,100,98.41,18437.25
8186,09/08/2024,07:33:45,Vinaya block 1 OHT,100,99.86,18708.78
8187,09/08/2024,07:13:45,Vinaya block 1 OHT,100,92.03,17242.49
8188,09/08/2024,06:53:44,Vinaya block 1 OHT,100,89.71,16808.04
8189,09/08/2024,06:33:45,Vinaya block 1 OHT,100,95.07,17812.72
8190,09/08/2024,06:13:45,Vinaya block 1 OHT,100,100,18735.938
8191,09/08/2024,05:53:45,Vinaya block 1 OHT,100,91.74,17188.19
8192,09/08/2024,05:33:45,Vinaya block 1 OHT,100,97.39,18247.17
8193,09/08/2024,05:13:45,Vinaya block 1 OHT,100,100,18735.938
8194,09/08/2024,04:53:45,Vinaya block 1 OHT,100,100,18735.938
8195,09/08/2024,04:33:45,Vinaya block 1 OHT,100,100,18735.938
8196,09/08/2024,04:13:45,Vinaya block 1 OHT,100,100,18735.938
8197,09/08/2024,03:53:45,Vinaya block 1 OHT,100,100,18735.938
8198,09/08/2024,03:33:45,Vinaya block 1 OHT,100,100,18735.938
8199,09/08/2024,03:13:45,Vinaya block 1 OHT,100,100,18735.938
8200,09/08/2024,02:53:45,Vinaya block 1 OHT,100,100,18735.938
8201,09/08/2024,02:33:45,Vinaya block 1 OHT,100,100,18735.938
8202,09/08/2024,02:13:45,Vinaya block 1 OHT,100,86.38,16183.51
8203,09/08/2024,01:53:45,Vinaya block 1 OHT,100,86.81,16264.97
8204,09/08/2024,01:33:45,Vinaya block 1 OHT,100,82.9,15531.82
8205,09/08/2024,01:13:45,Vinaya block 1 OHT,100,87.83,16455.04
8206,09/08/2024,00:53:45,Vinaya block 1 OHT,100,86.38,16183.51
8207,09/08/2024,00:33:45,Vinaya block 1 OHT,100,88.84,16645.12
8208,09/08/2024,00:13:45,Vinaya block 1 OHT,100,88.7,16617.96
8209,08/08/2024,23:53:45,Vinaya block 1 OHT,100,87.54,16400.73
8210,08/08/2024,23:33:45,Vinaya block 1 OHT,100,88.84,16645.12
8211,08/08/2024,23:13:46,Vinaya block 1 OHT,100,91.16,17079.57
8212,08/08/2024,22:53:46,Vinaya block 1 OHT,100,92.9,17405.41
8213,08/08/2024,22:33:46,Vinaya block 1 OHT,100,100,18735.938
8214,08/08/2024,22:13:45,Vinaya block 1 OHT,100,100,18735.938
8215,08/08/2024,21:53:45,Vinaya block 1 OHT,100,100,18735.938
8216,08/08/2024,21:33:45,Vinaya block 1 OHT,100,100,18735.938
8217,08/08/2024,21:13:46,Vinaya block 1 OHT,100,93.48,17514.03
8218,08/08/2024,20:53:45,Vinaya block 1 OHT,100,95.94,17975.64
8219,08/08/2024,20:33:46,Vinaya block 1 OHT,100,97.25,18220.02
8220,08/08/2024,20:13:46,Vinaya block 1 OHT,100,98.41,18437.25
8221,08/08/2024,19:53:46,Vinaya block 1 OHT,100,99.13,18573.02
8222,08/08/2024,19:33:46,Vinaya block 1 OHT,100,100,18735.938
8223,08/08/2024,19:13:46,Vinaya block 1 OHT,100,100,18735.938
8224,08/08/2024,18:53:46,Vinaya block 1 OHT,100,100,18735.938
8225,08/08/2024,18:33:46,Vinaya block 1 OHT,100,100,18735.938
8226,08/08/2024,18:13:46,Vinaya block 1 OHT,100,100,18735.938
8227,08/08/2024,17:53:46,Vinaya block 1 OHT,100,100,18735.938
8228,08/08/2024,17:33:46,Vinaya block 1 OHT,100,100,18735.938
8229,08/08/2024,17:13:47,Vinaya block 1 OHT,100,100,18735.938
8230,08/08/2024,16:53:46,Vinaya block 1 OHT,100,100,18735.938
8231,08/08/2024,16:33:46,Vinaya block 1 OHT,100,100,18735.938
8232,08/08/2024,16:13:44,Vinaya block 1 OHT,100,100,18735.938
8233,08/08/2024,15:53:44,Vinaya block 1 OHT,100,100,18735.938
8234,08/08/2024,15:33:44,Vinaya block 1 OHT,100,95.07,17812.72
8235,08/08/2024,15:13:44,Vinaya block 1 OHT,100,69.57,13033.7
8236,08/08/2024,14:53:44,Vinaya block 1 OHT,100,69.57,13033.7
8237,08/08/2024,14:33:44,Vinaya block 1 OHT,100,70.29,13169.46
8238,08/08/2024,14:13:44,Vinaya block 1 OHT,100,70.72,13250.92
8239,08/08/2024,13:53:44,Vinaya block 1 OHT,100,71.45,13386.69
8240,08/08/2024,13:33:44,Vinaya block 1 OHT,100,72.32,13549.61
8241,08/08/2024,13:13:44,Vinaya block 1 OHT,100,73.04,13685.38
8242,08/08/2024,12:53:44,Vinaya block 1 OHT,100,73.77,13821.15
8243,08/08/2024,12:33:44,Vinaya block 1 OHT,100,75.65,14174.14
8244,08/08/2024,12:13:44,Vinaya block 1 OHT,100,76.52,14337.07
8245,08/08/2024,11:53:44,Vinaya block 1 OHT,100,77.1,14445.68
8246,08/08/2024,11:33:44,Vinaya block 1 OHT,100,77.68,14554.29
8247,08/08/2024,11:13:44,Vinaya block 1 OHT,100,79.86,14961.6
8248,08/08/2024,10:53:44,Vinaya block 1 OHT,100,81.88,15341.75
8249,08/08/2024,10:33:45,Vinaya block 1 OHT,100,83.04,15558.97
8250,08/08/2024,10:13:45,Vinaya block 1 OHT,100,83.77,15694.74
8251,08/08/2024,09:53:45,Vinaya block 1 OHT,100,83.91,15721.9
8252,08/08/2024,09:33:44,Vinaya block 1 OHT,100,84.2,15776.2
8253,08/08/2024,09:13:45,Vinaya block 1 OHT,100,84.64,15857.66
8254,08/08/2024,08:53:45,Vinaya block 1 OHT,100,85.07,15939.12
8255,08/08/2024,08:33:45,Vinaya block 1 OHT,100,85.36,15993.43
8256,08/08/2024,08:13:45,Vinaya block 1 OHT,100,85.94,16102.05
8257,08/08/2024,07:53:45,Vinaya block 1 OHT,100,86.81,16264.97
8258,08/08/2024,07:33:45,Vinaya block 1 OHT,100,87.68,16427.89
8259,08/08/2024,07:13:45,Vinaya block 1 OHT,100,89.71,16808.04
8260,08/08/2024,06:53:45,Vinaya block 1 OHT,100,91.01,17052.42
8261,08/08/2024,06:33:45,Vinaya block 1 OHT,100,91.88,17215.34
8262,08/08/2024,06:14:01,Vinaya block 1 OHT,100,93.48,17514.03
8263,08/08/2024,05:53:45,Vinaya block 1 OHT,100,94.93,17785.56
8264,08/08/2024,05:33:45,Vinaya block 1 OHT,100,95.51,17894.18
8265,08/08/2024,05:13:45,Vinaya block 1 OHT,100,96.09,18002.79
8266,08/08/2024,04:53:45,Vinaya block 1 OHT,100,96.52,18084.25
8267,08/08/2024,04:33:46,Vinaya block 1 OHT,100,96.96,18165.71
8268,08/08/2024,04:13:46,Vinaya block 1 OHT,100,97.39,18247.17
8269,08/08/2024,03:53:46,Vinaya block 1 OHT,100,97.83,18328.63
8270,08/08/2024,03:33:45,Vinaya block 1 OHT,100,98.26,18410.1
8271,08/08/2024,03:13:46,Vinaya block 1 OHT,100,98.55,18464.4
8272,08/08/2024,02:53:46,Vinaya block 1 OHT,100,98.99,18545.86
8273,08/08/2024,02:33:46,Vinaya block 1 OHT,100,99.42,18627.32
8274,08/08/2024,02:13:47,Vinaya block 1 OHT,100,99.71,18681.63
8275,08/08/2024,01:53:46,Vinaya block 1 OHT,100,100,18735.938
8276,08/08/2024,01:33:46,Vinaya block 1 OHT,100,100,18735.938
8277,08/08/2024,01:13:46,Vinaya block 1 OHT,100,100,18735.938
8278,08/08/2024,00:53:46,Vinaya block 1 OHT,100,100,18735.938
8279,08/08/2024,00:33:46,Vinaya block 1 OHT,100,100,18735.938
8280,08/08/2024,00:13:46,Vinaya block 1 OHT,100,100,18735.938
8281,07/08/2024,23:53:46,Vinaya block 1 OHT,100,100,18735.938
8282,07/08/2024,23:33:46,Vinaya block 1 OHT,100,100,18735.938
8283,07/08/2024,23:13:46,Vinaya block 1 OHT,100,100,18735.938
8284,07/08/2024,22:53:46,Vinaya block 1 OHT,100,100,18735.938
8285,07/08/2024,22:33:47,Vinaya block 1 OHT,100,100,18735.938
8286,07/08/2024,22:13:47,Vinaya block 1 OHT,100,100,18735.938
8287,07/08/2024,21:53:46,Vinaya block 1 OHT,100,100,18735.938
8288,07/08/2024,21:33:47,Vinaya block 1 OHT,100,100,18735.938
8289,07/08/2024,21:13:46,Vinaya block 1 OHT,100,100,18735.938
8290,07/08/2024,20:53:47,Vinaya block 1 OHT,100,100,18735.938
8291,07/08/2024,20:33:47,Vinaya block 1 OHT,100,100,18735.938
8292,07/08/2024,20:13:47,Vinaya block 1 OHT,100,100,18735.938
8293,07/08/2024,19:53:47,Vinaya block 1 OHT,100,100,18735.938
8294,07/08/2024,19:33:47,Vinaya block 1 OHT,100,100,18735.938
8295,07/08/2024,19:13:47,Vinaya block 1 OHT,100,100,18735.938
8296,07/08/2024,18:53:47,Vinaya block 1 OHT,100,100,18735.938
8297,07/08/2024,18:33:47,Vinaya block 1 OHT,100,87.1,16319.27
8298,07/08/2024,18:13:47,Vinaya block 1 OHT,100,86.67,16237.81
8299,07/08/2024,17:53:47,Vinaya block 1 OHT,100,93.04,17432.57
8300,07/08/2024,17:33:47,Vinaya block 1 OHT,100,100,18735.938
8301,07/08/2024,17:13:48,Vinaya block 1 OHT,100,100,18735.938
8302,07/08/2024,16:53:47,Vinaya block 1 OHT,100,100,18735.938
8303,07/08/2024,16:33:48,Vinaya block 1 OHT,100,100,18735.938
8304,07/08/2024,16:13:48,Vinaya block 1 OHT,100,81.16,15205.98
8305,07/08/2024,15:54:33,Vinaya block 1 OHT,100,92.32,17296.8
8306,07/08/2024,15:33:47,Vinaya block 1 OHT,100,93.62,17541.18
8307,07/08/2024,15:13:47,Vinaya block 1 OHT,100,93.91,17595.49
8308,07/08/2024,14:53:48,Vinaya block 1 OHT,100,94.35,17676.95
8309,07/08/2024,14:33:48,Vinaya block 1 OHT,100,94.64,17731.26
8310,07/08/2024,14:13:48,Vinaya block 1 OHT,100,91.74,17188.19
8311,07/08/2024,13:53:48,Vinaya block 1 OHT,100,82.46,15450.36
8312,07/08/2024,13:33:48,Vinaya block 1 OHT,100,82.75,15504.67
8313,07/08/2024,13:13:48,Vinaya block 1 OHT,100,83.62,15667.59
8314,07/08/2024,12:53:48,Vinaya block 1 OHT,100,84.93,15911.97
8315,07/08/2024,12:33:48,Vinaya block 1 OHT,100,86.23,16156.35
8316,07/08/2024,12:13:48,Vinaya block 1 OHT,100,88.26,16536.5
8317,07/08/2024,11:53:48,Vinaya block 1 OHT,100,89.57,16780.88
8318,07/08/2024,11:33:48,Vinaya block 1 OHT,100,89.86,16835.19
8319,07/08/2024,11:13:48,Vinaya block 1 OHT,100,90.43,16943.8
8320,07/08/2024,10:53:48,Vinaya block 1 OHT,100,91.74,17188.19
8321,07/08/2024,10:33:48,Vinaya block 1 OHT,100,93.48,17514.03
8322,07/08/2024,10:13:48,Vinaya block 1 OHT,100,94.49,17704.1
8323,07/08/2024,09:53:48,Vinaya block 1 OHT,100,95.36,17867.02
8324,07/08/2024,09:33:49,Vinaya block 1 OHT,100,96.09,18002.79
8325,07/08/2024,09:13:49,Vinaya block 1 OHT,100,96.52,18084.25
8326,07/08/2024,08:53:49,Vinaya block 1 OHT,100,96.81,18138.56
8327,07/08/2024,08:33:49,Vinaya block 1 OHT,100,97.1,18192.87
8328,07/08/2024,08:13:49,Vinaya block 1 OHT,100,97.54,18274.33
8329,07/08/2024,07:53:49,Vinaya block 1 OHT,100,98.12,18382.94
8330,07/08/2024,07:33:49,Vinaya block 1 OHT,100,98.41,18437.25
8331,07/08/2024,07:13:41,Vinaya block 1 OHT,100,100,18735.938
8332,07/08/2024,06:53:41,Vinaya block 1 OHT,100,83.19,15586.13
8333,07/08/2024,06:33:42,Vinaya block 1 OHT,100,67.97,12735.01
8334,07/08/2024,06:13:41,Vinaya block 1 OHT,100,69.28,12979.39
8335,07/08/2024,05:53:41,Vinaya block 1 OHT,100,70.14,13142.31
8336,07/08/2024,05:33:41,Vinaya block 1 OHT,100,70.87,13278.08
8337,07/08/2024,05:13:41,Vinaya block 1 OHT,100,70.72,13250.92
8338,07/08/2024,04:53:41,Vinaya block 1 OHT,100,63.04,11811.79
8339,07/08/2024,04:33:41,Vinaya block 1 OHT,100,63.19,11838.94
8340,07/08/2024,04:13:41,Vinaya block 1 OHT,100,63.62,11920.4
8341,07/08/2024,03:53:41,Vinaya block 1 OHT,100,63.77,11947.55
8342,07/08/2024,03:33:42,Vinaya block 1 OHT,100,64.06,12001.86
8343,07/08/2024,03:13:41,Vinaya block 1 OHT,100,64.2,12029.02
8344,07/08/2024,02:53:42,Vinaya block 1 OHT,100,64.49,12083.32
8345,07/08/2024,02:33:41,Vinaya block 1 OHT,100,64.64,12110.48
8346,07/08/2024,02:13:42,Vinaya block 1 OHT,100,64.93,12164.78
8347,07/08/2024,01:53:42,Vinaya block 1 OHT,100,65.07,12191.94
8348,07/08/2024,01:33:42,Vinaya block 1 OHT,100,65.36,12246.24
8349,07/08/2024,01:13:42,Vinaya block 1 OHT,100,65.51,12273.4
8350,07/08/2024,00:53:42,Vinaya block 1 OHT,100,65.65,12300.55
8351,07/08/2024,00:33:42,Vinaya block 1 OHT,100,65.94,12354.86
8352,07/08/2024,00:13:42,Vinaya block 1 OHT,100,66.09,12382.01
8353,06/08/2024,23:53:42,Vinaya block 1 OHT,100,66.38,12436.32
8354,06/08/2024,23:33:42,Vinaya block 1 OHT,100,66.67,12490.63
8355,06/08/2024,23:13:42,Vinaya block 1 OHT,100,67.1,12572.09
8356,06/08/2024,22:53:42,Vinaya block 1 OHT,100,67.39,12626.39
8357,06/08/2024,22:33:50,Vinaya block 1 OHT,100,67.83,12707.85
8358,06/08/2024,22:13:42,Vinaya block 1 OHT,100,68.26,12789.31
8359,06/08/2024,21:53:42,Vinaya block 1 OHT,100,68.7,12870.77
8360,06/08/2024,21:33:42,Vinaya block 1 OHT,100,69.42,13006.54
8361,06/08/2024,21:13:42,Vinaya block 1 OHT,100,70.29,13169.46
8362,06/08/2024,20:53:42,Vinaya block 1 OHT,100,71.01,13305.23
8363,06/08/2024,20:33:42,Vinaya block 1 OHT,100,71.16,13332.38
8364,06/08/2024,20:13:42,Vinaya block 1 OHT,100,71.45,13386.69
8365,06/08/2024,19:53:43,Vinaya block 1 OHT,100,71.88,13468.15
8366,06/08/2024,19:33:43,Vinaya block 1 OHT,100,72.61,13603.92
8367,06/08/2024,19:13:43,Vinaya block 1 OHT,100,73.33,13739.69
8368,06/08/2024,18:53:43,Vinaya block 1 OHT,100,74.06,13875.46
8369,06/08/2024,18:33:43,Vinaya block 1 OHT,100,75.07,14065.53
8370,06/08/2024,18:13:43,Vinaya block 1 OHT,100,76.38,14309.91
8371,06/08/2024,17:53:43,Vinaya block 1 OHT,100,77.1,14445.68
8372,06/08/2024,17:33:43,Vinaya block 1 OHT,100,78.41,14690.06
8373,06/08/2024,17:13:43,Vinaya block 1 OHT,100,79.42,14880.14
