Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
9409,30/07/2024,20:38:37,Vinnaya  Block 2,100,78.38,65362.3
9410,30/07/2024,20:18:37,Vinnaya  Block 2,100,79.59,66376.54
9411,30/07/2024,19:58:37,Vinnaya  Block 2,100,82.57,68855.8
9412,30/07/2024,19:38:37,Vinnaya  Block 2,100,84.59,70546.21
9413,30/07/2024,19:18:37,Vinnaya  Block 2,100,87.03,72574.69
9414,30/07/2024,18:58:37,Vinnaya  Block 2,100,90.41,75392.03
9415,30/07/2024,18:38:37,Vinnaya  Block 2,100,93.51,77983.99
9416,30/07/2024,18:18:37,Vinnaya  Block 2,100,95.81,79899.78
9417,30/07/2024,17:58:37,Vinnaya  Block 2,100,97.97,81702.88
9418,30/07/2024,17:38:37,Vinnaya  Block 2,100,100,83393.28
9419,30/07/2024,17:18:37,Vinnaya  Block 2,100,100,83393.28
9420,30/07/2024,16:58:37,Vinnaya  Block 2,100,100,83393.28
9421,30/07/2024,16:38:37,Vinnaya  Block 2,100,89.05,74265.1
9422,30/07/2024,16:18:37,Vinnaya  Block 2,100,90.14,75166.65
9423,30/07/2024,15:58:37,Vinnaya  Block 2,100,90.95,75842.81
9424,30/07/2024,15:38:37,Vinnaya  Block 2,100,92.3,76969.74
9425,30/07/2024,15:18:37,Vinnaya  Block 2,100,77.84,64911.53
9426,30/07/2024,14:58:37,Vinnaya  Block 2,100,70,58375.3
9427,30/07/2024,14:38:37,Vinnaya  Block 2,100,70.27,58600.68
9428,30/07/2024,14:18:37,Vinnaya  Block 2,100,71.08,59276.84
9429,30/07/2024,13:58:37,Vinnaya  Block 2,100,72.57,60516.47
9430,30/07/2024,13:38:37,Vinnaya  Block 2,100,74.05,61756.1
9431,30/07/2024,13:18:37,Vinnaya  Block 2,100,75.14,62657.65
9432,30/07/2024,12:58:37,Vinnaya  Block 2,100,78.11,65136.91
9433,30/07/2024,12:38:37,Vinnaya  Block 2,100,82.43,68743.11
9434,30/07/2024,12:18:37,Vinnaya  Block 2,100,84.19,70208.13
9435,30/07/2024,11:58:37,Vinnaya  Block 2,100,87.84,73250.85
9436,30/07/2024,11:38:37,Vinnaya  Block 2,100,90.68,75617.42
9437,30/07/2024,11:18:37,Vinnaya  Block 2,100,79.46,66263.85
9438,30/07/2024,10:58:37,Vinnaya  Block 2,100,68.24,56910.28
9439,30/07/2024,10:38:37,Vinnaya  Block 2,100,68.92,57473.75
9440,30/07/2024,10:18:37,Vinnaya  Block 2,100,71.22,59389.54
9441,30/07/2024,09:58:37,Vinnaya  Block 2,100,73.92,61643.41
9442,30/07/2024,09:38:37,Vinnaya  Block 2,100,75.27,62770.35
9443,30/07/2024,09:18:37,Vinnaya  Block 2,100,76.89,64122.67
9444,30/07/2024,08:58:37,Vinnaya  Block 2,100,82.57,68855.8
9445,30/07/2024,08:38:37,Vinnaya  Block 2,100,86.22,71898.53
9446,30/07/2024,08:18:38,Vinnaya  Block 2,100,89.59,74715.87
9447,30/07/2024,07:58:38,Vinnaya  Block 2,100,99.59,83055.2
9448,30/07/2024,07:38:38,Vinnaya  Block 2,100,100,83393.28
9449,30/07/2024,07:18:38,Vinnaya  Block 2,100,100,83393.28
9450,30/07/2024,06:58:38,Vinnaya  Block 2,100,99.46,82942.51
9451,30/07/2024,06:38:38,Vinnaya  Block 2,100,100,83393.28
9452,30/07/2024,06:18:38,Vinnaya  Block 2,100,100,83393.28
9453,30/07/2024,05:58:38,Vinnaya  Block 2,100,100,83393.28
9454,30/07/2024,05:38:38,Vinnaya  Block 2,100,97.7,81477.49
9455,30/07/2024,05:18:38,Vinnaya  Block 2,100,81.08,67616.17
9456,30/07/2024,04:58:38,Vinnaya  Block 2,100,73.65,61418.02
9457,30/07/2024,04:38:38,Vinnaya  Block 2,100,73.92,61643.41
9458,30/07/2024,04:18:38,Vinnaya  Block 2,100,73.92,61643.41
9459,30/07/2024,03:58:38,Vinnaya  Block 2,100,74.19,61868.8
9460,30/07/2024,03:38:38,Vinnaya  Block 2,100,74.32,61981.49
9461,30/07/2024,03:18:38,Vinnaya  Block 2,100,74.46,62094.19
9462,30/07/2024,02:58:38,Vinnaya  Block 2,100,74.46,62094.19
9463,30/07/2024,02:38:38,Vinnaya  Block 2,100,74.59,62206.88
9464,30/07/2024,02:18:38,Vinnaya  Block 2,100,74.86,62432.27
9465,30/07/2024,01:58:38,Vinnaya  Block 2,100,75,62544.96
9466,30/07/2024,01:38:38,Vinnaya  Block 2,100,75.14,62657.65
9467,30/07/2024,01:18:38,Vinnaya  Block 2,100,75.41,62883.04
9468,30/07/2024,00:58:38,Vinnaya  Block 2,100,75.68,63108.43
9469,30/07/2024,00:38:38,Vinnaya  Block 2,100,75.95,63333.82
9470,30/07/2024,00:18:38,Vinnaya  Block 2,100,76.49,63784.59
9471,29/07/2024,23:58:38,Vinnaya  Block 2,100,77.57,64686.14
9472,29/07/2024,23:38:38,Vinnaya  Block 2,100,78.51,65474.99
9473,29/07/2024,23:18:38,Vinnaya  Block 2,100,80.27,66940.01
9474,29/07/2024,22:58:38,Vinnaya  Block 2,100,82.16,68517.72
9475,29/07/2024,22:38:39,Vinnaya  Block 2,100,83.38,69531.96
9476,29/07/2024,22:18:39,Vinnaya  Block 2,100,84.73,70658.9
9477,29/07/2024,21:58:39,Vinnaya  Block 2,100,85.81,71560.45
9478,29/07/2024,21:38:39,Vinnaya  Block 2,100,86.49,72123.92
9479,29/07/2024,21:18:39,Vinnaya  Block 2,100,69.59,58037.22
9480,29/07/2024,20:58:39,Vinnaya  Block 2,100,69.05,57586.44
9481,29/07/2024,20:38:39,Vinnaya  Block 2,100,69.86,58262.6
9482,29/07/2024,20:18:39,Vinnaya  Block 2,100,71.35,59502.23
9483,29/07/2024,19:58:39,Vinnaya  Block 2,100,72.97,60854.56
9484,29/07/2024,19:38:39,Vinnaya  Block 2,100,75.41,62883.04
9485,29/07/2024,19:18:39,Vinnaya  Block 2,100,77.7,64798.83
9486,29/07/2024,18:58:39,Vinnaya  Block 2,100,81.49,67954.25
9487,29/07/2024,18:38:39,Vinnaya  Block 2,100,84.46,70433.51
9488,29/07/2024,18:18:39,Vinnaya  Block 2,100,86.76,72349.31
9489,29/07/2024,17:58:39,Vinnaya  Block 2,100,89.19,74377.79
9490,29/07/2024,17:38:39,Vinnaya  Block 2,100,91.35,76180.89
9491,29/07/2024,17:18:39,Vinnaya  Block 2,100,92.57,77195.13
9492,29/07/2024,16:58:39,Vinnaya  Block 2,100,94.19,78547.45
9493,29/07/2024,16:38:39,Vinnaya  Block 2,100,95.68,79787.08
9494,29/07/2024,16:18:39,Vinnaya  Block 2,100,97.03,80914.02
9495,29/07/2024,15:58:39,Vinnaya  Block 2,100,96.35,80350.55
9496,29/07/2024,15:38:39,Vinnaya  Block 2,100,79.59,66376.54
9497,29/07/2024,15:18:39,Vinnaya  Block 2,100,78.65,65587.69
9498,29/07/2024,14:58:39,Vinnaya  Block 2,100,78.92,65813.08
9499,29/07/2024,14:38:39,Vinnaya  Block 2,100,79.32,66151.16
9500,29/07/2024,14:18:39,Vinnaya  Block 2,100,79.73,66489.24
9501,29/07/2024,13:58:39,Vinnaya  Block 2,100,80,66714.62
9502,29/07/2024,13:38:39,Vinnaya  Block 2,100,70.81,59051.46
9503,29/07/2024,13:18:39,Vinnaya  Block 2,100,56.08,46767.85
9504,29/07/2024,12:58:39,Vinnaya  Block 2,100,49.19,41020.48
9505,29/07/2024,12:38:39,Vinnaya  Block 2,100,52.3,43612.43
9506,29/07/2024,12:18:39,Vinnaya  Block 2,100,54.32,45302.84
9507,29/07/2024,11:58:39,Vinnaya  Block 2,100,57.03,47556.71
9508,29/07/2024,11:38:39,Vinnaya  Block 2,100,61.49,51275.6
9509,29/07/2024,11:18:39,Vinnaya  Block 2,100,65.68,54769.1
9510,29/07/2024,10:58:39,Vinnaya  Block 2,100,67.97,56684.89
9511,29/07/2024,10:38:39,Vinnaya  Block 2,100,68.51,57135.67
9512,29/07/2024,10:18:39,Vinnaya  Block 2,100,70.41,58713.38
9513,29/07/2024,09:58:40,Vinnaya  Block 2,100,71.89,59953.01
9514,29/07/2024,09:38:40,Vinnaya  Block 2,100,73.11,60967.25
9515,29/07/2024,09:18:40,Vinnaya  Block 2,100,75.27,62770.35
9516,29/07/2024,08:58:40,Vinnaya  Block 2,100,80.41,67052.7
9517,29/07/2024,08:38:40,Vinnaya  Block 2,100,85.68,71447.76
9518,29/07/2024,08:18:40,Vinnaya  Block 2,100,89.19,74377.79
9519,29/07/2024,07:58:40,Vinnaya  Block 2,100,98.65,82266.34
9520,29/07/2024,07:38:40,Vinnaya  Block 2,100,100,83393.28
9521,29/07/2024,07:18:40,Vinnaya  Block 2,100,100,83393.28
9522,29/07/2024,06:58:40,Vinnaya  Block 2,100,100,83393.28
9523,29/07/2024,06:38:40,Vinnaya  Block 2,100,89.73,74828.56
9524,29/07/2024,06:18:40,Vinnaya  Block 2,100,91.08,75955.5
9525,29/07/2024,05:58:40,Vinnaya  Block 2,100,91.49,76293.58
9526,29/07/2024,05:38:40,Vinnaya  Block 2,100,77.7,64798.83
9527,29/07/2024,05:18:40,Vinnaya  Block 2,100,78.11,65136.91
9528,29/07/2024,04:58:40,Vinnaya  Block 2,100,78.65,65587.69
9529,29/07/2024,04:38:40,Vinnaya  Block 2,100,78.78,65700.38
9530,29/07/2024,04:18:40,Vinnaya  Block 2,100,79.05,65925.77
9531,29/07/2024,03:58:40,Vinnaya  Block 2,100,79.05,65925.77
9532,29/07/2024,03:38:40,Vinnaya  Block 2,100,79.32,66151.16
9533,29/07/2024,03:18:40,Vinnaya  Block 2,100,79.46,66263.85
9534,29/07/2024,02:58:40,Vinnaya  Block 2,100,79.46,66263.85
9535,29/07/2024,02:38:40,Vinnaya  Block 2,100,80.27,66940.01
9536,29/07/2024,02:18:41,Vinnaya  Block 2,100,79.86,66601.93
9537,29/07/2024,01:58:41,Vinnaya  Block 2,100,80.14,66827.32
9538,29/07/2024,01:38:40,Vinnaya  Block 2,100,80.27,66940.01
9539,29/07/2024,01:18:40,Vinnaya  Block 2,100,80.68,67278.09
9540,29/07/2024,00:58:40,Vinnaya  Block 2,100,81.62,68066.95
9541,29/07/2024,00:38:40,Vinnaya  Block 2,100,81.76,68179.64
9542,29/07/2024,00:18:41,Vinnaya  Block 2,100,83.51,69644.66
9543,28/07/2024,23:58:41,Vinnaya  Block 2,100,84.32,70320.82
9544,28/07/2024,23:38:41,Vinnaya  Block 2,100,85.27,71109.68
9545,28/07/2024,23:18:41,Vinnaya  Block 2,100,86.35,72011.22
9546,28/07/2024,22:58:41,Vinnaya  Block 2,100,87.7,73138.16
9547,28/07/2024,22:38:41,Vinnaya  Block 2,100,89.19,74377.79
9548,28/07/2024,22:18:41,Vinnaya  Block 2,100,91.22,76068.19
9549,28/07/2024,21:58:41,Vinnaya  Block 2,100,93.11,77645.91
9550,28/07/2024,21:38:41,Vinnaya  Block 2,100,95.81,79899.78
9551,28/07/2024,21:18:41,Vinnaya  Block 2,100,85.68,71447.76
9552,28/07/2024,20:58:41,Vinnaya  Block 2,100,80.81,67390.79
9553,28/07/2024,20:38:41,Vinnaya  Block 2,100,82.43,68743.11
9554,28/07/2024,20:18:41,Vinnaya  Block 2,100,84.59,70546.21
9555,28/07/2024,19:58:41,Vinnaya  Block 2,100,87.3,72800.08
9556,28/07/2024,19:38:41,Vinnaya  Block 2,100,90.81,75730.11
9557,28/07/2024,19:18:41,Vinnaya  Block 2,100,95.14,79336.31
9558,28/07/2024,18:58:41,Vinnaya  Block 2,100,98.92,82491.73
9559,28/07/2024,18:38:41,Vinnaya  Block 2,100,100,83393.28
9560,28/07/2024,18:18:41,Vinnaya  Block 2,100,100,83393.28
9561,28/07/2024,17:58:41,Vinnaya  Block 2,100,100,83393.28
9562,28/07/2024,17:38:41,Vinnaya  Block 2,100,100,83393.28
9563,28/07/2024,17:18:41,Vinnaya  Block 2,100,100,83393.28
9564,28/07/2024,16:58:41,Vinnaya  Block 2,100,89.86,74941.26
9565,28/07/2024,16:38:41,Vinnaya  Block 2,100,100,83393.28
9566,28/07/2024,16:18:41,Vinnaya  Block 2,100,87.84,73250.85
9567,28/07/2024,15:58:41,Vinnaya  Block 2,100,73.24,61079.94
9568,28/07/2024,15:38:41,Vinnaya  Block 2,100,75.41,62883.04
9569,28/07/2024,15:18:41,Vinnaya  Block 2,100,77.97,65024.22
9570,28/07/2024,14:58:42,Vinnaya  Block 2,100,80.27,66940.01
9571,28/07/2024,14:38:42,Vinnaya  Block 2,100,82.03,68405.03
9572,28/07/2024,14:18:41,Vinnaya  Block 2,100,83.38,69531.96
9573,28/07/2024,13:58:41,Vinnaya  Block 2,100,85.68,71447.76
9574,28/07/2024,13:38:41,Vinnaya  Block 2,100,71.62,59727.62
9575,28/07/2024,13:18:41,Vinnaya  Block 2,100,56.76,47331.32
9576,28/07/2024,12:58:41,Vinnaya  Block 2,100,49.19,41020.48
9577,28/07/2024,12:38:41,Vinnaya  Block 2,100,56.62,47218.63
9578,28/07/2024,12:18:41,Vinnaya  Block 2,100,63.51,52966
9579,28/07/2024,11:58:41,Vinnaya  Block 2,100,68.11,56797.59
9580,28/07/2024,11:38:41,Vinnaya  Block 2,100,71.89,59953.01
9581,28/07/2024,11:18:41,Vinnaya  Block 2,100,77.57,64686.14
9582,28/07/2024,10:58:41,Vinnaya  Block 2,100,82.57,68855.8
9583,28/07/2024,10:38:41,Vinnaya  Block 2,100,88.11,73476.24
9584,28/07/2024,10:18:41,Vinnaya  Block 2,100,94.19,78547.45
9585,28/07/2024,09:58:42,Vinnaya  Block 2,100,97.97,81702.88
9586,28/07/2024,09:38:42,Vinnaya  Block 2,100,100,83393.28
9587,28/07/2024,09:18:42,Vinnaya  Block 2,100,100,83393.28
9588,28/07/2024,08:58:42,Vinnaya  Block 2,100,100,83393.28
9589,28/07/2024,08:38:42,Vinnaya  Block 2,100,100,83393.28
9590,28/07/2024,08:18:42,Vinnaya  Block 2,100,100,83393.28
9591,28/07/2024,07:58:42,Vinnaya  Block 2,100,91.22,76068.19
9592,28/07/2024,07:38:42,Vinnaya  Block 2,100,97.84,81590.18
9593,28/07/2024,07:18:42,Vinnaya  Block 2,100,100,83393.28
9594,28/07/2024,06:58:42,Vinnaya  Block 2,100,98.24,81928.26
9595,28/07/2024,06:38:42,Vinnaya  Block 2,100,99.05,82604.42
9596,28/07/2024,06:18:42,Vinnaya  Block 2,100,99.73,83167.89
9597,28/07/2024,05:58:42,Vinnaya  Block 2,100,100,83393.28
9598,28/07/2024,05:38:42,Vinnaya  Block 2,100,90.41,75392.03
9599,28/07/2024,05:18:42,Vinnaya  Block 2,100,72.57,60516.47
9600,28/07/2024,04:58:42,Vinnaya  Block 2,100,68.51,57135.67
9601,28/07/2024,04:38:42,Vinnaya  Block 2,100,68.65,57248.36
9602,28/07/2024,04:18:42,Vinnaya  Block 2,100,68.65,57248.36
9603,28/07/2024,03:58:43,Vinnaya  Block 2,100,68.78,57361.05
9604,28/07/2024,03:38:43,Vinnaya  Block 2,100,68.78,57361.05
9605,28/07/2024,03:18:43,Vinnaya  Block 2,100,68.92,57473.75
9606,28/07/2024,02:58:43,Vinnaya  Block 2,100,69.05,57586.44
9607,28/07/2024,02:38:43,Vinnaya  Block 2,100,69.19,57699.13
9608,28/07/2024,02:18:43,Vinnaya  Block 2,100,69.32,57811.83
9609,28/07/2024,01:58:43,Vinnaya  Block 2,100,69.73,58149.91
9610,28/07/2024,01:38:43,Vinnaya  Block 2,100,70.14,58487.99
9611,28/07/2024,01:18:43,Vinnaya  Block 2,100,70.41,58713.38
9612,28/07/2024,00:58:44,Vinnaya  Block 2,100,70.81,59051.46
9613,28/07/2024,00:18:43,Vinnaya  Block 2,100,72.3,60291.09
9614,27/07/2024,23:58:43,Vinnaya  Block 2,100,73.38,61192.64
9615,27/07/2024,23:38:43,Vinnaya  Block 2,100,74.32,61981.49
9616,27/07/2024,23:18:43,Vinnaya  Block 2,100,75.54,62995.73
9617,27/07/2024,22:58:43,Vinnaya  Block 2,100,77.03,64235.36
9618,27/07/2024,22:38:43,Vinnaya  Block 2,100,78.92,65813.08
9619,27/07/2024,22:18:43,Vinnaya  Block 2,100,80.41,67052.7
9620,27/07/2024,21:58:43,Vinnaya  Block 2,100,82.84,69081.19
9621,27/07/2024,21:38:43,Vinnaya  Block 2,100,84.86,70771.59
9622,27/07/2024,21:18:43,Vinnaya  Block 2,100,87.16,72687.39
9623,27/07/2024,20:58:43,Vinnaya  Block 2,100,88.65,73927.02
9624,27/07/2024,20:38:43,Vinnaya  Block 2,100,89.32,74490.48
9625,27/07/2024,20:18:43,Vinnaya  Block 2,100,73.24,61079.94
9626,27/07/2024,19:58:43,Vinnaya  Block 2,100,71.49,59614.93
9627,27/07/2024,19:38:43,Vinnaya  Block 2,100,74.59,62206.88
9628,27/07/2024,19:18:43,Vinnaya  Block 2,100,77.57,64686.14
9629,27/07/2024,18:58:43,Vinnaya  Block 2,100,82.16,68517.72
9630,27/07/2024,18:38:43,Vinnaya  Block 2,100,85.14,70996.98
9631,27/07/2024,18:18:43,Vinnaya  Block 2,100,87.84,73250.85
9632,27/07/2024,17:58:43,Vinnaya  Block 2,100,89.73,74828.56
9633,27/07/2024,17:38:43,Vinnaya  Block 2,100,91.62,76406.28
9634,27/07/2024,17:18:43,Vinnaya  Block 2,100,93.24,77758.6
9635,27/07/2024,16:58:43,Vinnaya  Block 2,100,95.54,79674.39
9636,27/07/2024,16:38:43,Vinnaya  Block 2,100,82.7,68968.5
9637,27/07/2024,16:18:43,Vinnaya  Block 2,100,82.7,68968.5
9638,27/07/2024,15:58:43,Vinnaya  Block 2,100,84.19,70208.13
9639,27/07/2024,15:38:43,Vinnaya  Block 2,100,84.86,70771.59
9640,27/07/2024,15:18:43,Vinnaya  Block 2,100,86.35,72011.22
9641,27/07/2024,14:58:43,Vinnaya  Block 2,100,87.97,73363.55
9642,27/07/2024,14:38:43,Vinnaya  Block 2,100,88.65,73927.02
9643,27/07/2024,14:18:43,Vinnaya  Block 2,100,89.46,74603.18
9644,27/07/2024,13:58:43,Vinnaya  Block 2,100,90.27,75279.34
9645,27/07/2024,13:38:43,Vinnaya  Block 2,100,91.89,76631.66
9646,27/07/2024,13:18:43,Vinnaya  Block 2,100,83.78,69870.05
9647,27/07/2024,12:58:43,Vinnaya  Block 2,100,70.27,58600.68
9648,27/07/2024,12:38:43,Vinnaya  Block 2,100,57.16,47669.4
9649,27/07/2024,12:18:43,Vinnaya  Block 2,100,59.05,49247.11
9650,27/07/2024,11:58:44,Vinnaya  Block 2,100,63.92,53304.08
9651,27/07/2024,11:38:43,Vinnaya  Block 2,100,69.46,57924.52
9652,27/07/2024,11:18:43,Vinnaya  Block 2,100,75,62544.96
9653,27/07/2024,10:58:44,Vinnaya  Block 2,100,80.41,67052.7
9654,27/07/2024,10:38:44,Vinnaya  Block 2,100,85.95,71673.14
9655,27/07/2024,10:18:44,Vinnaya  Block 2,100,88.51,73814.32
9656,27/07/2024,09:58:44,Vinnaya  Block 2,100,91.35,76180.89
9657,27/07/2024,09:38:44,Vinnaya  Block 2,100,94.32,78660.15
9658,27/07/2024,09:18:44,Vinnaya  Block 2,100,98.51,82153.65
9659,27/07/2024,08:58:44,Vinnaya  Block 2,100,100,83393.28
9660,27/07/2024,08:38:44,Vinnaya  Block 2,100,100,83393.28
9661,27/07/2024,08:18:44,Vinnaya  Block 2,100,89.73,74828.56
9662,27/07/2024,07:58:44,Vinnaya  Block 2,100,98.65,82266.34
9663,27/07/2024,07:38:44,Vinnaya  Block 2,100,100,83393.28
9664,27/07/2024,07:18:44,Vinnaya  Block 2,100,100,83393.28
9665,27/07/2024,06:58:44,Vinnaya  Block 2,100,100,83393.28
9666,27/07/2024,06:38:44,Vinnaya  Block 2,100,100,83393.28
9667,27/07/2024,06:18:44,Vinnaya  Block 2,100,100,83393.28
9668,27/07/2024,05:58:44,Vinnaya  Block 2,100,100,83393.28
9669,27/07/2024,05:38:44,Vinnaya  Block 2,100,100,83393.28
9670,27/07/2024,05:18:44,Vinnaya  Block 2,100,93.92,78322.07
9671,27/07/2024,04:58:44,Vinnaya  Block 2,100,84.05,70095.43
9672,27/07/2024,04:38:44,Vinnaya  Block 2,100,84.32,70320.82
9673,27/07/2024,04:18:44,Vinnaya  Block 2,100,84.46,70433.51
9674,27/07/2024,03:58:44,Vinnaya  Block 2,100,84.86,70771.59
9675,27/07/2024,03:38:44,Vinnaya  Block 2,100,85,70884.29
9676,27/07/2024,03:18:44,Vinnaya  Block 2,100,85.41,71222.37
9677,27/07/2024,02:58:44,Vinnaya  Block 2,100,85.68,71447.76
9678,27/07/2024,02:38:44,Vinnaya  Block 2,100,85.95,71673.14
9679,27/07/2024,02:18:44,Vinnaya  Block 2,100,86.62,72236.61
9680,27/07/2024,01:58:44,Vinnaya  Block 2,100,87.16,72687.39
9681,27/07/2024,01:38:44,Vinnaya  Block 2,100,87.7,73138.16
9682,27/07/2024,01:18:44,Vinnaya  Block 2,100,88.11,73476.24
9683,27/07/2024,00:58:44,Vinnaya  Block 2,100,88.65,73927.02
9684,27/07/2024,00:38:44,Vinnaya  Block 2,100,89.05,74265.1
9685,27/07/2024,00:18:45,Vinnaya  Block 2,100,89.86,74941.26
9686,26/07/2024,23:58:45,Vinnaya  Block 2,100,91.35,76180.89
9687,26/07/2024,23:38:45,Vinnaya  Block 2,100,92.43,77082.44
9688,26/07/2024,23:18:45,Vinnaya  Block 2,100,93.65,78096.68
9689,26/07/2024,22:58:45,Vinnaya  Block 2,100,95.27,79449
9690,26/07/2024,22:38:45,Vinnaya  Block 2,100,96.49,80463.25
9691,26/07/2024,22:18:45,Vinnaya  Block 2,100,98.38,82040.96
9692,26/07/2024,21:58:45,Vinnaya  Block 2,100,99.86,83280.59
9693,26/07/2024,21:38:45,Vinnaya  Block 2,100,100,83393.28
9694,26/07/2024,21:18:45,Vinnaya  Block 2,100,99.73,83167.89
9695,26/07/2024,20:58:45,Vinnaya  Block 2,100,84.32,70320.82
9696,26/07/2024,20:38:45,Vinnaya  Block 2,100,86.35,72011.22
9697,26/07/2024,20:18:45,Vinnaya  Block 2,100,87.97,73363.55
9698,26/07/2024,19:58:45,Vinnaya  Block 2,100,90.41,75392.03
9699,26/07/2024,19:38:45,Vinnaya  Block 2,100,93.11,77645.91
9700,26/07/2024,19:18:45,Vinnaya  Block 2,100,96.08,80125.16
9701,26/07/2024,18:58:45,Vinnaya  Block 2,100,99.19,82717.12
9702,26/07/2024,18:38:45,Vinnaya  Block 2,100,100,83393.28
9703,26/07/2024,18:18:45,Vinnaya  Block 2,100,100,83393.28
9704,26/07/2024,17:58:45,Vinnaya  Block 2,100,100,83393.28
9705,26/07/2024,17:38:45,Vinnaya  Block 2,100,100,83393.28
9706,26/07/2024,17:18:45,Vinnaya  Block 2,100,100,83393.28
9707,26/07/2024,16:58:45,Vinnaya  Block 2,100,98.38,82040.96
9708,26/07/2024,16:38:45,Vinnaya  Block 2,100,100,83393.28
9709,26/07/2024,16:18:45,Vinnaya  Block 2,100,100,83393.28
9710,26/07/2024,15:58:45,Vinnaya  Block 2,100,100,83393.28
9711,26/07/2024,15:38:45,Vinnaya  Block 2,100,100,83393.28
9712,26/07/2024,15:18:45,Vinnaya  Block 2,100,100,83393.28
9713,26/07/2024,14:58:45,Vinnaya  Block 2,100,100,83393.28
9714,26/07/2024,14:38:45,Vinnaya  Block 2,100,100,83393.28
9715,26/07/2024,14:18:45,Vinnaya  Block 2,100,100,83393.28
9716,26/07/2024,13:58:45,Vinnaya  Block 2,100,100,83393.28
9717,26/07/2024,13:38:46,Vinnaya  Block 2,100,100,83393.28
9718,26/07/2024,13:18:45,Vinnaya  Block 2,100,92.16,76857.05
9719,26/07/2024,12:58:46,Vinnaya  Block 2,100,76.76,64009.98
9720,26/07/2024,12:38:46,Vinnaya  Block 2,100,68.78,57361.05
9721,26/07/2024,12:18:46,Vinnaya  Block 2,100,71.49,59614.93
9722,26/07/2024,11:58:46,Vinnaya  Block 2,100,72.57,60516.47
9723,26/07/2024,11:38:46,Vinnaya  Block 2,100,75,62544.96
9724,26/07/2024,11:18:46,Vinnaya  Block 2,100,77.7,64798.83
9725,26/07/2024,10:58:46,Vinnaya  Block 2,100,81.76,68179.64
9726,26/07/2024,10:38:46,Vinnaya  Block 2,100,82.57,68855.8
9727,26/07/2024,10:18:46,Vinnaya  Block 2,100,84.19,70208.13
9728,26/07/2024,09:58:46,Vinnaya  Block 2,100,85.81,71560.45
9729,26/07/2024,09:38:46,Vinnaya  Block 2,100,87.3,72800.08
9730,26/07/2024,09:18:46,Vinnaya  Block 2,100,88.92,74152.4
9731,26/07/2024,08:58:46,Vinnaya  Block 2,100,94.19,78547.45
9732,26/07/2024,08:38:46,Vinnaya  Block 2,100,99.59,83055.2
9733,26/07/2024,08:18:46,Vinnaya  Block 2,100,100,83393.28
9734,26/07/2024,07:58:46,Vinnaya  Block 2,100,92.57,77195.13
9735,26/07/2024,07:38:46,Vinnaya  Block 2,100,100,83393.28
9736,26/07/2024,07:18:46,Vinnaya  Block 2,100,100,83393.28
9737,26/07/2024,06:58:46,Vinnaya  Block 2,100,100,83393.28
9738,26/07/2024,06:38:46,Vinnaya  Block 2,100,100,83393.28
9739,26/07/2024,06:18:46,Vinnaya  Block 2,100,100,83393.28
9740,26/07/2024,05:58:46,Vinnaya  Block 2,100,84.19,70208.13
9741,26/07/2024,05:38:46,Vinnaya  Block 2,100,99.32,82829.81
9742,26/07/2024,05:18:46,Vinnaya  Block 2,100,96.22,80237.86
9743,26/07/2024,04:58:46,Vinnaya  Block 2,100,96.49,80463.25
9744,26/07/2024,04:38:46,Vinnaya  Block 2,100,96.62,80575.94
9745,26/07/2024,04:18:47,Vinnaya  Block 2,100,96.62,80575.94
9746,26/07/2024,03:58:47,Vinnaya  Block 2,100,96.76,80688.63
9747,26/07/2024,03:38:47,Vinnaya  Block 2,100,97.03,80914.02
9748,26/07/2024,03:18:47,Vinnaya  Block 2,100,97.43,81252.1
9749,26/07/2024,02:58:47,Vinnaya  Block 2,100,97.57,81364.79
9750,26/07/2024,02:38:47,Vinnaya  Block 2,100,97.7,81477.49
9751,26/07/2024,02:18:47,Vinnaya  Block 2,100,97.84,81590.18
9752,26/07/2024,01:58:47,Vinnaya  Block 2,100,98.11,81815.57
9753,26/07/2024,01:38:47,Vinnaya  Block 2,100,98.24,81928.26
9754,26/07/2024,01:18:47,Vinnaya  Block 2,100,98.65,82266.34
9755,26/07/2024,00:58:47,Vinnaya  Block 2,100,98.92,82491.73
9756,26/07/2024,00:38:47,Vinnaya  Block 2,100,99.32,82829.81
9757,26/07/2024,00:18:47,Vinnaya  Block 2,100,99.86,83280.59
9758,25/07/2024,23:58:47,Vinnaya  Block 2,100,100,83393.28
9759,25/07/2024,23:38:47,Vinnaya  Block 2,100,100,83393.28
9760,25/07/2024,23:18:47,Vinnaya  Block 2,100,100,83393.28
9761,25/07/2024,22:58:47,Vinnaya  Block 2,100,100,83393.28
9762,25/07/2024,22:38:47,Vinnaya  Block 2,100,100,83393.28
9763,25/07/2024,22:18:47,Vinnaya  Block 2,100,100,83393.28
9764,25/07/2024,21:58:48,Vinnaya  Block 2,100,100,83393.28
9765,25/07/2024,21:38:48,Vinnaya  Block 2,100,100,83393.28
9766,25/07/2024,21:18:48,Vinnaya  Block 2,100,100,83393.28
9767,25/07/2024,20:58:48,Vinnaya  Block 2,100,98.38,82040.96
9768,25/07/2024,20:39:43,Vinnaya  Block 2,100,99.19,82717.12
9769,25/07/2024,20:19:12,Vinnaya  Block 2,100,100,83393.28
