Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
13197,20/05/2024,23:39:17,Kaveri ugt level,97,43.66,209704.08
13198,20/05/2024,23:19:17,Kaveri ugt level,98,43.66,209704.08
13199,20/05/2024,22:59:17,Kaveri ugt level,95,43.66,209704.08
13200,20/05/2024,22:39:17,Kaveri ugt level,95,43.59,209365.85
13201,20/05/2024,22:19:18,Kaveri ugt level,96,43.59,209365.85
13202,20/05/2024,21:59:17,Kaveri ugt level,100,43.59,209365.85
13203,20/05/2024,21:39:18,Kaveri ugt level,96,43.59,209365.85
13204,20/05/2024,21:19:18,Kaveri ugt level,98,43.59,209365.85
13205,20/05/2024,20:59:17,Kaveri ugt level,100,43.59,209365.85
13206,20/05/2024,20:39:18,Kaveri ugt level,97,43.63,209534.97
13207,20/05/2024,20:19:18,Kaveri ugt level,99,43.63,209534.97
13208,20/05/2024,19:59:18,Kaveri ugt level,98,44.93,215792.27
13209,20/05/2024,19:39:18,Kaveri ugt level,95,48.06,230843.61
13210,20/05/2024,19:19:18,Kaveri ugt level,95,48.77,234225.93
13211,20/05/2024,18:59:18,Kaveri ugt level,98,48.52,233042.12
13212,20/05/2024,18:39:18,Kaveri ugt level,97,49.65,238453.84
13213,20/05/2024,18:19:18,Kaveri ugt level,97,49.26,236593.56
13214,20/05/2024,17:59:18,Kaveri ugt level,100,46.09,221373.1
13215,20/05/2024,17:39:18,Kaveri ugt level,95,45.35,217821.66
13216,20/05/2024,17:19:18,Kaveri ugt level,96,47.61,228645.1
13217,20/05/2024,16:59:18,Kaveri ugt level,95,49.68,238622.95
13218,20/05/2024,16:39:18,Kaveri ugt level,95,47.75,229321.56
13219,20/05/2024,16:19:18,Kaveri ugt level,96,44.89,215623.15
13220,20/05/2024,15:59:18,Kaveri ugt level,100,47.32,227292.17
13221,20/05/2024,15:39:28,Kaveri ugt level,95,48.98,235240.63
13222,20/05/2024,15:19:18,Kaveri ugt level,96,48.91,234902.4
13223,20/05/2024,14:59:18,Kaveri ugt level,100,46.09,221373.1
13224,20/05/2024,14:39:18,Kaveri ugt level,97,42.46,203954.13
13225,20/05/2024,14:19:18,Kaveri ugt level,100,37.43,179770.52
13226,20/05/2024,13:59:19,Kaveri ugt level,98,34.54,165902.99
13227,20/05/2024,13:39:19,Kaveri ugt level,100,31.65,152035.46
13228,20/05/2024,13:19:19,Kaveri ugt level,100,30.25,145270.81
13229,20/05/2024,12:59:19,Kaveri ugt level,100,29.12,139859.1
13230,20/05/2024,12:39:19,Kaveri ugt level,98,28.8,138337.05
13231,20/05/2024,12:19:19,Kaveri ugt level,100,28.31,135969.42
13232,20/05/2024,11:59:19,Kaveri ugt level,99,27.04,129881.24
13233,20/05/2024,11:39:19,Kaveri ugt level,100,25.95,124638.64
13234,20/05/2024,11:19:19,Kaveri ugt level,100,23.38,112293.15
13235,20/05/2024,10:59:19,Kaveri ugt level,100,18.59,89293.35
13236,20/05/2024,10:39:19,Kaveri ugt level,100,20.39,97918.28
13237,20/05/2024,10:19:36,Kaveri ugt level,100,22.71,109079.95
13238,20/05/2024,09:59:19,Kaveri ugt level,100,23.59,113307.85
13239,20/05/2024,09:39:19,Kaveri ugt level,99,24.05,115506.36
13240,20/05/2024,09:19:19,Kaveri ugt level,98,26.58,127682.73
13241,20/05/2024,08:59:19,Kaveri ugt level,100,29.51,141719.37
13242,20/05/2024,08:39:19,Kaveri ugt level,98,32.04,153895.74
13243,20/05/2024,08:19:19,Kaveri ugt level,97,30.92,148484.02
13244,20/05/2024,07:59:20,Kaveri ugt level,98,29.82,143241.42
13245,20/05/2024,07:39:20,Kaveri ugt level,96,28.91,138844.4
13246,20/05/2024,07:19:20,Kaveri ugt level,96,28.2,135462.07
13247,20/05/2024,06:59:20,Kaveri ugt level,96,28.1,134954.73
13248,20/05/2024,06:39:20,Kaveri ugt level,99,28.1,134954.73
13249,20/05/2024,06:19:20,Kaveri ugt level,95,28.1,134954.73
13250,20/05/2024,05:59:28,Kaveri ugt level,100,28.1,134954.73
13251,20/05/2024,05:39:19,Kaveri ugt level,96,30.53,146623.74
13252,20/05/2024,05:19:20,Kaveri ugt level,98,36.3,174358.8
13253,20/05/2024,04:59:20,Kaveri ugt level,96,42.46,203954.13
13254,20/05/2024,04:39:20,Kaveri ugt level,99,47.32,227292.17
13255,20/05/2024,04:19:20,Kaveri ugt level,96,48.8,234395.05
13256,20/05/2024,03:59:20,Kaveri ugt level,95,48.8,234395.05
13257,20/05/2024,03:39:20,Kaveri ugt level,96,48.8,234395.05
13258,20/05/2024,03:19:20,Kaveri ugt level,98,48.8,234395.05
13259,20/05/2024,02:59:20,Kaveri ugt level,97,48.8,234395.05
13260,20/05/2024,02:39:20,Kaveri ugt level,100,48.77,234225.93
13261,20/05/2024,02:19:54,Kaveri ugt level,100,48.77,234225.93
13262,20/05/2024,01:59:20,Kaveri ugt level,98,48.77,234225.93
13263,20/05/2024,01:39:20,Kaveri ugt level,95,48.77,234225.93
13264,20/05/2024,01:19:20,Kaveri ugt level,100,48.77,234225.93
13265,20/05/2024,00:59:21,Kaveri ugt level,96,48.77,234225.93
13266,20/05/2024,00:39:20,Kaveri ugt level,96,48.77,234225.93
13267,20/05/2024,00:19:21,Kaveri ugt level,98,48.77,234225.93
13268,19/05/2024,23:59:21,Kaveri ugt level,95,48.77,234225.93
13269,19/05/2024,23:39:21,Kaveri ugt level,95,48.77,234225.93
13270,19/05/2024,23:19:20,Kaveri ugt level,96,48.77,234225.93
13271,19/05/2024,22:59:21,Kaveri ugt level,96,48.8,234395.05
13272,19/05/2024,22:39:21,Kaveri ugt level,95,48.8,234395.05
13273,19/05/2024,22:19:21,Kaveri ugt level,96,48.66,233718.58
13274,19/05/2024,21:59:21,Kaveri ugt level,98,48.66,233718.58
13275,19/05/2024,21:39:21,Kaveri ugt level,96,48.66,233718.58
13276,19/05/2024,21:19:21,Kaveri ugt level,95,48.59,233380.35
13277,19/05/2024,20:59:21,Kaveri ugt level,95,48.63,233549.47
13278,19/05/2024,20:39:21,Kaveri ugt level,95,48.63,233549.47
13279,19/05/2024,20:19:21,Kaveri ugt level,94,49.33,236931.79
13280,19/05/2024,19:59:21,Kaveri ugt level,95,51.51,247417
13281,19/05/2024,19:39:21,Kaveri ugt level,97,54.93,263821.27
13282,19/05/2024,19:19:21,Kaveri ugt level,98,58.87,282762.28
13283,19/05/2024,18:59:21,Kaveri ugt level,96,60.63,291218.09
13284,19/05/2024,18:39:21,Kaveri ugt level,96,60.04,288343.12
13285,19/05/2024,18:19:22,Kaveri ugt level,98,59.4,285299.02
13286,19/05/2024,17:59:21,Kaveri ugt level,97,58.27,279887.31
13287,19/05/2024,17:39:22,Kaveri ugt level,96,57.01,273799.12
13288,19/05/2024,17:19:22,Kaveri ugt level,96,55.67,267372.71
13289,19/05/2024,16:59:22,Kaveri ugt level,98,54.47,261622.76
13290,19/05/2024,16:39:22,Kaveri ugt level,96,53.38,256380.15
13291,19/05/2024,16:19:22,Kaveri ugt level,99,53.35,256211.04
13292,19/05/2024,15:59:22,Kaveri ugt level,96,55.42,266188.89
13293,19/05/2024,15:39:22,Kaveri ugt level,96,61.44,295107.76
13294,19/05/2024,15:19:22,Kaveri ugt level,97,67.43,323857.52
13295,19/05/2024,14:59:22,Kaveri ugt level,100,68.7,329945.7
13296,19/05/2024,14:39:22,Kaveri ugt level,98,68.27,327916.31
13297,19/05/2024,14:19:22,Kaveri ugt level,100,67.92,326225.14
13298,19/05/2024,13:59:22,Kaveri ugt level,100,67.75,325379.56
13299,19/05/2024,13:39:22,Kaveri ugt level,100,67.57,324533.98
13300,19/05/2024,13:19:22,Kaveri ugt level,100,65.92,316585.52
13301,19/05/2024,12:59:22,Kaveri ugt level,98,62.82,301703.3
13302,19/05/2024,12:39:22,Kaveri ugt level,98,59.58,286144.61
13303,19/05/2024,12:19:22,Kaveri ugt level,100,56.55,271600.61
13304,19/05/2024,11:59:23,Kaveri ugt level,98,53.27,255872.81
13305,19/05/2024,11:39:23,Kaveri ugt level,98,50.21,241159.7
13306,19/05/2024,11:19:23,Kaveri ugt level,96,53.49,256887.5
13307,19/05/2024,10:59:23,Kaveri ugt level,96,59.65,286482.84
13308,19/05/2024,10:39:23,Kaveri ugt level,96,61.83,296968.04
13309,19/05/2024,10:19:23,Kaveri ugt level,96,63.56,305254.74
13310,19/05/2024,09:59:23,Kaveri ugt level,98,63.42,304578.27
13311,19/05/2024,09:39:21,Kaveri ugt level,100,61.16,293754.83
13312,19/05/2024,09:19:22,Kaveri ugt level,100,58.63,281578.47
13313,19/05/2024,08:59:23,Kaveri ugt level,100,58.13,279210.84
13314,19/05/2024,08:39:23,Kaveri ugt level,100,56.34,270585.92
13315,19/05/2024,08:19:23,Kaveri ugt level,100,55.56,266865.36
13316,19/05/2024,07:59:23,Kaveri ugt level,100,54.51,261791.87
13317,19/05/2024,07:39:23,Kaveri ugt level,96,52.99,254519.88
13318,19/05/2024,07:19:23,Kaveri ugt level,100,51.8,248769.93
13319,19/05/2024,06:59:23,Kaveri ugt level,100,50.21,241159.7
13320,19/05/2024,06:39:23,Kaveri ugt level,100,49.15,236086.21
13321,19/05/2024,06:19:23,Kaveri ugt level,100,50.11,240652.35
13322,19/05/2024,05:59:23,Kaveri ugt level,96,50.92,244542.02
13323,19/05/2024,05:39:23,Kaveri ugt level,96,55.07,264497.73
13324,19/05/2024,05:19:23,Kaveri ugt level,95,59.23,284453.44
13325,19/05/2024,04:59:23,Kaveri ugt level,95,63.35,304240.04
13326,19/05/2024,04:39:24,Kaveri ugt level,95,64.72,310835.57
13327,19/05/2024,04:19:24,Kaveri ugt level,96,64.72,310835.57
13328,19/05/2024,03:59:24,Kaveri ugt level,95,64.72,310835.57
13329,19/05/2024,03:39:23,Kaveri ugt level,96,64.68,310666.45
13330,19/05/2024,03:19:24,Kaveri ugt level,95,63.35,304240.04
13331,19/05/2024,02:59:24,Kaveri ugt level,100,60.04,288343.12
13332,19/05/2024,02:39:24,Kaveri ugt level,98,57.01,273799.12
13333,19/05/2024,02:19:24,Kaveri ugt level,100,53.84,258578.67
13334,19/05/2024,01:59:24,Kaveri ugt level,98,50.77,243865.56
13335,19/05/2024,01:39:24,Kaveri ugt level,99,49.3,236762.68
13336,19/05/2024,01:19:24,Kaveri ugt level,95,48.56,233211.24
13337,19/05/2024,00:59:24,Kaveri ugt level,96,47.75,229321.56
13338,19/05/2024,00:39:24,Kaveri ugt level,98,47.43,227799.52
13339,19/05/2024,00:19:24,Kaveri ugt level,99,46.02,221034.87
13340,18/05/2024,23:59:24,Kaveri ugt level,98,41.9,201248.27
13341,18/05/2024,23:39:24,Kaveri ugt level,98,39.82,191270.42
13342,18/05/2024,23:19:24,Kaveri ugt level,100,38.84,186535.17
13343,18/05/2024,22:59:24,Kaveri ugt level,96,37.5,180108.75
13344,18/05/2024,22:39:24,Kaveri ugt level,100,36.34,174527.92
13345,18/05/2024,22:19:24,Kaveri ugt level,96,35.07,168439.73
13346,18/05/2024,21:59:24,Kaveri ugt level,100,33.77,162182.43
13347,18/05/2024,21:39:25,Kaveri ugt level,95,32.43,155756.02
13348,18/05/2024,21:19:25,Kaveri ugt level,97,31.23,150006.07
13349,18/05/2024,20:59:25,Kaveri ugt level,97,32.5,156094.25
13350,18/05/2024,20:39:25,Kaveri ugt level,99,35.04,168270.62
13351,18/05/2024,20:19:25,Kaveri ugt level,100,37.64,180785.21
13352,18/05/2024,19:59:25,Kaveri ugt level,98,36.41,174866.15
13353,18/05/2024,19:39:34,Kaveri ugt level,96,35.07,168439.73
13354,18/05/2024,19:19:25,Kaveri ugt level,100,35.42,170130.89
13355,18/05/2024,18:59:25,Kaveri ugt level,98,35.88,172329.4
13356,18/05/2024,18:39:25,Kaveri ugt level,98,33.42,160491.27
13357,18/05/2024,18:19:25,Kaveri ugt level,100,31.44,151020.76
13358,18/05/2024,17:59:25,Kaveri ugt level,97,31.44,151020.76
13359,18/05/2024,17:39:25,Kaveri ugt level,97,31.27,150175.18
13360,18/05/2024,17:19:25,Kaveri ugt level,96,31.41,150851.65
13361,18/05/2024,16:59:25,Kaveri ugt level,99,30.04,144256.12
13362,18/05/2024,16:39:25,Kaveri ugt level,100,27.71,133094.45
13363,18/05/2024,16:19:25,Kaveri ugt level,100,29.65,142395.84
13364,18/05/2024,15:59:25,Kaveri ugt level,97,31.94,153388.39
13365,18/05/2024,15:39:25,Kaveri ugt level,97,36.06,173174.99
13366,18/05/2024,15:19:25,Kaveri ugt level,98,38.87,186704.28
13367,18/05/2024,14:59:26,Kaveri ugt level,99,41.55,199557.11
13368,18/05/2024,14:39:26,Kaveri ugt level,100,43.06,206829.11
13369,18/05/2024,14:19:26,Kaveri ugt level,99,42.78,205476.18
13370,18/05/2024,13:59:26,Kaveri ugt level,99,41.8,200740.93
13371,18/05/2024,13:39:26,Kaveri ugt level,99,38.73,186027.82
13372,18/05/2024,13:19:25,Kaveri ugt level,99,33.73,162013.32
13373,18/05/2024,12:59:26,Kaveri ugt level,100,28.38,136307.65
13374,18/05/2024,12:19:26,Kaveri ugt level,100,26.69,128190.08
13375,18/05/2024,11:59:26,Kaveri ugt level,100,29.19,140197.33
13376,18/05/2024,11:39:26,Kaveri ugt level,100,33.77,162182.43
13377,18/05/2024,11:19:26,Kaveri ugt level,99,35.88,172329.4
13378,18/05/2024,10:59:43,Kaveri ugt level,99,38.03,182645.49
13379,18/05/2024,10:39:26,Kaveri ugt level,98,40.42,194145.39
13380,18/05/2024,10:19:26,Kaveri ugt level,100,40.74,195667.44
13381,18/05/2024,09:59:26,Kaveri ugt level,100,40.74,195667.44
13382,18/05/2024,09:39:26,Kaveri ugt level,98,40.74,195667.44
13383,18/05/2024,09:19:26,Kaveri ugt level,98,43.45,208689.39
13384,18/05/2024,08:59:26,Kaveri ugt level,100,47.18,226615.7
13385,18/05/2024,08:39:26,Kaveri ugt level,97,50.21,241159.7
13386,18/05/2024,08:19:26,Kaveri ugt level,100,49.96,239975.88
13387,18/05/2024,07:59:26,Kaveri ugt level,99,49.58,238115.61
13388,18/05/2024,07:39:26,Kaveri ugt level,100,48.77,234225.93
13389,18/05/2024,07:19:27,Kaveri ugt level,100,48.35,232196.54
13390,18/05/2024,06:59:26,Kaveri ugt level,97,47.08,226108.36
13391,18/05/2024,06:39:27,Kaveri ugt level,100,46.02,221034.87
13392,18/05/2024,06:19:25,Kaveri ugt level,100,44.93,215792.27
13393,18/05/2024,05:59:27,Kaveri ugt level,97,44.19,212240.83
13394,18/05/2024,05:39:27,Kaveri ugt level,95,47.18,226615.7
13395,18/05/2024,05:19:26,Kaveri ugt level,98,53.27,255872.81
13396,18/05/2024,04:59:27,Kaveri ugt level,99,59.68,286651.95
13397,18/05/2024,04:39:27,Kaveri ugt level,96,64.54,309989.99
13398,18/05/2024,04:19:27,Kaveri ugt level,96,66.02,317092.87
13399,18/05/2024,03:59:27,Kaveri ugt level,96,66.02,317092.87
13400,18/05/2024,03:39:27,Kaveri ugt level,98,66.06,317261.99
13401,18/05/2024,03:19:27,Kaveri ugt level,98,66.02,317092.87
13402,18/05/2024,02:59:27,Kaveri ugt level,99,65.21,313203.2
13403,18/05/2024,02:39:27,Kaveri ugt level,96,64.08,307791.48
13404,18/05/2024,02:19:27,Kaveri ugt level,97,63.2,303563.57
13405,18/05/2024,01:59:27,Kaveri ugt level,98,62.15,298490.09
13406,18/05/2024,01:39:27,Kaveri ugt level,95,61.16,293754.83
13407,18/05/2024,01:19:27,Kaveri ugt level,100,60.85,292232.79
13408,18/05/2024,00:59:27,Kaveri ugt level,100,60.85,292232.79
13409,18/05/2024,00:39:28,Kaveri ugt level,96,60.85,292232.79
13410,18/05/2024,00:19:28,Kaveri ugt level,96,60.88,292401.9
13411,17/05/2024,23:59:28,Kaveri ugt level,95,60.85,292232.79
13412,17/05/2024,23:39:45,Kaveri ugt level,99,60.81,292063.67
13413,17/05/2024,23:19:28,Kaveri ugt level,97,60.74,291725.44
13414,17/05/2024,22:59:27,Kaveri ugt level,98,58.77,282254.93
13415,17/05/2024,22:39:28,Kaveri ugt level,96,55.42,266188.89
13416,17/05/2024,22:19:28,Kaveri ugt level,99,55.35,265850.66
13417,17/05/2024,21:59:28,Kaveri ugt level,100,55.35,265850.66
13418,17/05/2024,21:39:28,Kaveri ugt level,98,55.46,266358.01
13419,17/05/2024,21:19:28,Kaveri ugt level,96,55.11,264666.85
13420,17/05/2024,20:59:28,Kaveri ugt level,95,54.86,263483.04
13421,17/05/2024,20:39:28,Kaveri ugt level,97,58.17,279379.96
13422,17/05/2024,20:19:28,Kaveri ugt level,97,58.87,282762.28
13423,17/05/2024,19:59:28,Kaveri ugt level,98,57.43,275828.52
13424,17/05/2024,19:39:28,Kaveri ugt level,98,56.3,270416.8
13425,17/05/2024,19:19:28,Kaveri ugt level,98,56.23,270078.57
13426,17/05/2024,18:59:28,Kaveri ugt level,99,57.32,275321.17
13427,17/05/2024,18:39:28,Kaveri ugt level,97,57.54,276335.87
13428,17/05/2024,18:19:28,Kaveri ugt level,96,56.09,269402.1
13429,17/05/2024,17:59:29,Kaveri ugt level,96,54.96,263990.38
13430,17/05/2024,17:39:29,Kaveri ugt level,96,54.86,263483.04
13431,17/05/2024,17:19:28,Kaveri ugt level,97,54.86,263483.04
13432,17/05/2024,16:59:28,Kaveri ugt level,100,54.86,263483.04
13433,17/05/2024,16:39:29,Kaveri ugt level,96,57.04,273968.24
13434,17/05/2024,16:19:29,Kaveri ugt level,99,57.46,275997.63
13435,17/05/2024,15:59:29,Kaveri ugt level,100,59.82,287328.42
13436,17/05/2024,15:39:29,Kaveri ugt level,98,65.77,315909.06
13437,17/05/2024,15:19:29,Kaveri ugt level,98,68.63,329607.47
13438,17/05/2024,14:59:29,Kaveri ugt level,100,68.49,328931
13439,17/05/2024,14:39:29,Kaveri ugt level,99,68.31,328085.42
13440,17/05/2024,14:19:29,Kaveri ugt level,98,67.96,326394.26
13441,17/05/2024,13:59:29,Kaveri ugt level,100,65.81,316078.17
13442,17/05/2024,13:39:38,Kaveri ugt level,100,62.89,302041.53
13443,17/05/2024,13:19:29,Kaveri ugt level,100,59.72,286821.07
13444,17/05/2024,12:59:29,Kaveri ugt level,100,56.65,272107.96
13445,17/05/2024,12:39:29,Kaveri ugt level,100,53.52,257056.62
13446,17/05/2024,12:19:29,Kaveri ugt level,100,50.28,241497.93
13447,17/05/2024,11:59:29,Kaveri ugt level,100,49.82,239299.42
13448,17/05/2024,11:39:28,Kaveri ugt level,100,51.97,249615.51
13449,17/05/2024,11:19:29,Kaveri ugt level,100,54.26,260608.06
13450,17/05/2024,10:59:29,Kaveri ugt level,100,56.41,270924.15
13451,17/05/2024,10:39:29,Kaveri ugt level,100,58.7,281916.7
13452,17/05/2024,10:19:29,Kaveri ugt level,98,60.63,291218.09
13453,17/05/2024,09:59:30,Kaveri ugt level,98,60.53,290710.74
13454,17/05/2024,09:39:29,Kaveri ugt level,99,60.56,290879.86
13455,17/05/2024,09:19:29,Kaveri ugt level,100,60.46,290372.51
13456,17/05/2024,08:59:30,Kaveri ugt level,98,60.25,289357.81
13457,17/05/2024,08:39:30,Kaveri ugt level,96,59.72,286821.07
13458,17/05/2024,08:19:30,Kaveri ugt level,98,59.08,283776.98
13459,17/05/2024,07:59:30,Kaveri ugt level,98,58.24,279718.19
13460,17/05/2024,07:39:30,Kaveri ugt level,97,57.11,274306.47
13461,17/05/2024,07:19:30,Kaveri ugt level,96,55.85,268218.29
13462,17/05/2024,06:59:30,Kaveri ugt level,100,56.16,269740.33
13463,17/05/2024,06:39:30,Kaveri ugt level,98,57.64,276843.21
13464,17/05/2024,06:19:30,Kaveri ugt level,96,59.33,284960.79
13465,17/05/2024,05:59:30,Kaveri ugt level,98,60.88,292401.9
13466,17/05/2024,05:39:30,Kaveri ugt level,97,62.82,301703.3
13467,17/05/2024,05:19:30,Kaveri ugt level,97,69.26,332651.56
13468,17/05/2024,04:59:30,Kaveri ugt level,96,75.14,360893.96
13469,17/05/2024,04:39:30,Kaveri ugt level,96,77.96,374423.26
13470,17/05/2024,04:19:30,Kaveri ugt level,96,77.96,374423.26
13471,17/05/2024,03:59:30,Kaveri ugt level,95,77.96,374423.26
13472,17/05/2024,03:39:30,Kaveri ugt level,96,78.38,376452.65
13473,17/05/2024,03:19:30,Kaveri ugt level,96,78.49,376960
13474,17/05/2024,02:59:31,Kaveri ugt level,98,76.34,366643.92
13475,17/05/2024,02:39:31,Kaveri ugt level,100,75.25,361401.31
13476,17/05/2024,02:19:31,Kaveri ugt level,99,72.29,347195.55
13477,17/05/2024,01:59:31,Kaveri ugt level,97,68.84,330622.17
13478,17/05/2024,01:39:30,Kaveri ugt level,96,67.96,326394.26
13479,17/05/2024,01:19:30,Kaveri ugt level,98,66.9,321320.77
13480,17/05/2024,00:59:31,Kaveri ugt level,97,65.92,316585.52
13481,17/05/2024,00:39:31,Kaveri ugt level,96,64.82,311342.92
13482,17/05/2024,00:19:31,Kaveri ugt level,99,63.27,303901.81
13483,16/05/2024,23:59:31,Kaveri ugt level,95,59.86,287497.54
13484,16/05/2024,23:39:31,Kaveri ugt level,95,59.08,283776.98
13485,16/05/2024,23:19:31,Kaveri ugt level,98,59.15,284115.21
13486,16/05/2024,22:59:31,Kaveri ugt level,100,59.12,283946.1
13487,16/05/2024,22:39:31,Kaveri ugt level,95,57.04,273968.24
13488,16/05/2024,22:19:31,Kaveri ugt level,100,53.77,258240.43
13489,16/05/2024,21:59:31,Kaveri ugt level,97,53.77,258240.43
13490,16/05/2024,21:39:31,Kaveri ugt level,96,53.77,258240.43
13491,16/05/2024,21:19:31,Kaveri ugt level,96,53.7,257902.2
13492,16/05/2024,20:59:32,Kaveri ugt level,98,51.94,249446.39
13493,16/05/2024,20:39:32,Kaveri ugt level,99,48.59,233380.35
13494,16/05/2024,20:19:32,Kaveri ugt level,100,51.2,245894.95
13495,16/05/2024,19:59:32,Kaveri ugt level,100,55.67,267372.71
13496,16/05/2024,19:39:32,Kaveri ugt level,98,55.99,268894.75
13497,16/05/2024,19:19:32,Kaveri ugt level,100,55.04,264328.62
13498,16/05/2024,18:59:32,Kaveri ugt level,100,55.11,264666.85
13499,16/05/2024,18:39:31,Kaveri ugt level,100,53.7,257902.2
13500,16/05/2024,18:19:32,Kaveri ugt level,96,51.65,248093.46
13501,16/05/2024,17:59:32,Kaveri ugt level,96,50.32,241667.05
13502,16/05/2024,17:39:31,Kaveri ugt level,100,45.99,220865.75
13503,16/05/2024,17:19:32,Kaveri ugt level,98,45.63,219174.59
13504,16/05/2024,16:59:32,Kaveri ugt level,97,46.94,225431.89
13505,16/05/2024,16:39:32,Kaveri ugt level,98,48.45,232703.89
13506,16/05/2024,16:19:32,Kaveri ugt level,98,48.27,231858.31
13507,16/05/2024,15:59:32,Kaveri ugt level,100,53.56,257225.74
13508,16/05/2024,15:39:32,Kaveri ugt level,100,55.95,268725.64
13509,16/05/2024,15:19:32,Kaveri ugt level,98,54.72,262806.57
13510,16/05/2024,14:59:32,Kaveri ugt level,100,56.83,272953.54
13511,16/05/2024,14:39:32,Kaveri ugt level,100,59.23,284453.44
13512,16/05/2024,14:19:32,Kaveri ugt level,100,59.33,284960.79
13513,16/05/2024,13:59:33,Kaveri ugt level,98,53.87,258747.78
13514,16/05/2024,13:39:33,Kaveri ugt level,100,48.84,234564.17
13515,16/05/2024,13:19:32,Kaveri ugt level,100,46.23,222049.57
13516,16/05/2024,12:59:33,Kaveri ugt level,100,43.77,210211.43
13517,16/05/2024,12:39:33,Kaveri ugt level,100,46.27,222218.68
13518,16/05/2024,12:19:58,Kaveri ugt level,100,49.4,237270.02
13519,16/05/2024,11:59:33,Kaveri ugt level,100,49.12,235917.1
13520,16/05/2024,11:39:33,Kaveri ugt level,99,50.85,244203.79
13521,16/05/2024,11:19:33,Kaveri ugt level,100,52.89,254012.53
13522,16/05/2024,10:59:33,Kaveri ugt level,96,55,264159.5
13523,16/05/2024,10:39:33,Kaveri ugt level,96,57.29,275152.05
13524,16/05/2024,10:19:33,Kaveri ugt level,99,57.15,274475.59
13525,16/05/2024,09:59:32,Kaveri ugt level,100,57.11,274306.47
13526,16/05/2024,09:39:33,Kaveri ugt level,95,57.04,273968.24
13527,16/05/2024,09:19:33,Kaveri ugt level,95,56.73,272446.19
13528,16/05/2024,08:59:33,Kaveri ugt level,96,55.77,267880.06
13529,16/05/2024,08:39:33,Kaveri ugt level,95,55.11,264666.85
13530,16/05/2024,08:19:33,Kaveri ugt level,95,53.8,258409.55
13531,16/05/2024,07:59:33,Kaveri ugt level,95,52.99,254519.88
13532,16/05/2024,07:39:32,Kaveri ugt level,100,52.96,254350.76
13533,16/05/2024,07:19:33,Kaveri ugt level,96,52.89,254012.53
13534,16/05/2024,06:59:33,Kaveri ugt level,95,52.89,254012.53
13535,16/05/2024,06:39:34,Kaveri ugt level,95,53.63,257563.97
13536,16/05/2024,06:19:34,Kaveri ugt level,100,57.68,277012.33
13537,16/05/2024,05:59:33,Kaveri ugt level,100,64.51,309820.87
13538,16/05/2024,05:39:34,Kaveri ugt level,95,70.04,336372.12
13539,16/05/2024,05:19:34,Kaveri ugt level,97,72.11,346349.97
13540,16/05/2024,04:59:33,Kaveri ugt level,98,72.11,346349.97
13541,16/05/2024,04:39:33,Kaveri ugt level,100,72.11,346349.97
13542,16/05/2024,04:19:34,Kaveri ugt level,96,72.11,346349.97
13543,16/05/2024,03:59:34,Kaveri ugt level,98,72.11,346349.97
13544,16/05/2024,03:39:34,Kaveri ugt level,97,71.8,344827.93
13545,16/05/2024,03:19:34,Kaveri ugt level,97,70.85,340261.79
13546,16/05/2024,02:59:34,Kaveri ugt level,100,69.75,335019.19
13547,16/05/2024,02:39:34,Kaveri ugt level,98,68.8,330453.05
13548,16/05/2024,02:19:34,Kaveri ugt level,100,67.82,325717.8
13549,16/05/2024,01:59:34,Kaveri ugt level,96,66.9,321320.77
13550,16/05/2024,01:39:34,Kaveri ugt level,98,65.92,316585.52
13551,16/05/2024,01:19:34,Kaveri ugt level,99,64.86,311512.04
13552,16/05/2024,00:59:34,Kaveri ugt level,98,63.77,306269.43
13553,16/05/2024,00:39:34,Kaveri ugt level,98,62.43,299843.02
13554,16/05/2024,00:19:34,Kaveri ugt level,98,61.83,296968.04
13555,15/05/2024,23:59:34,Kaveri ugt level,96,61.23,294093.07
13556,15/05/2024,23:39:35,Kaveri ugt level,97,60.49,290541.63
13557,15/05/2024,23:19:35,Kaveri ugt level,99,59.79,287159.3
13558,15/05/2024,22:59:35,Kaveri ugt level,100,59.15,284115.21
13559,15/05/2024,22:39:35,Kaveri ugt level,99,58.52,281071.12
13560,15/05/2024,22:19:35,Kaveri ugt level,100,57.78,277519.68
13561,15/05/2024,21:59:35,Kaveri ugt level,98,56.97,273630.01
13562,15/05/2024,21:39:34,Kaveri ugt level,100,56.27,270247.68
13563,15/05/2024,21:19:35,Kaveri ugt level,100,55.42,266188.89
13564,15/05/2024,20:59:35,Kaveri ugt level,100,54.44,261453.64
13565,15/05/2024,20:39:34,Kaveri ugt level,100,53.59,257394.85
13566,15/05/2024,20:19:35,Kaveri ugt level,96,52.82,253674.3
13567,15/05/2024,19:59:35,Kaveri ugt level,100,52.82,253674.3
13568,15/05/2024,19:39:35,Kaveri ugt level,98,52.82,253674.3
13569,15/05/2024,19:19:35,Kaveri ugt level,100,52.82,253674.3
13570,15/05/2024,18:59:35,Kaveri ugt level,98,54.4,261284.52
13571,15/05/2024,18:39:35,Kaveri ugt level,96,56.62,271938.85
13572,15/05/2024,18:19:35,Kaveri ugt level,100,59.58,286144.61
13573,15/05/2024,17:59:35,Kaveri ugt level,100,63.31,304070.92
