Serial No.,Date,Time,Device Name,battery,raw_data,water_flow_in_cubic_meter,water_flow_in_litre
639,20-08-2024,00:15:42,SOC Outlet-01,100,3730.4,3730.4,3.73E+06
640,19-08-2024,23:31:06,SOC Outlet-01,100,3730.4,3730.4,3.73E+06
641,19-08-2024,17:31:06,SOC Outlet-01,100,3730.3,3730.3,3.73E+06
642,19-08-2024,11:31:05,SOC Outlet-01,100,3728,3728,3.73E+06
643,19-08-2024,05:31:04,SOC Outlet-01,100,3726.7,3726.7,3.73E+06
644,19-08-2024,00:15:39,SOC Outlet-01,100,3726.7,3726.7,3.73E+06
645,18-08-2024,23:31:04,SOC Outlet-01,100,3726.7,3726.7,3.73E+06
646,18-08-2024,17:31:03,SOC Outlet-01,100,3726.7,3726.7,3.73E+06
647,18-08-2024,11:31:02,SOC Outlet-01,100,3726.5,3726.5,3.73E+06
648,18-08-2024,05:31:01,SOC Outlet-01,100,3726.2,3726.2,3.73E+06
649,18-08-2024,00:15:36,SOC Outlet-01,100,3726.1,3726.1,3.73E+06
650,17-08-2024,23:31:01,SOC Outlet-01,100,3726.1,3726.1,3.73E+06
651,17-08-2024,17:31:00,SOC Outlet-01,100,3726.1,3726.1,3.73E+06
652,17-08-2024,11:30:59,SOC Outlet-01,100,3723.4,3723.4,3.72E+06
653,17-08-2024,05:30:59,SOC Outlet-01,100,3722.2,3722.2,3.72E+06
654,17-08-2024,00:15:34,SOC Outlet-01,100,3722.2,3722.2,3.72E+06
655,16-08-2024,23:30:58,SOC Outlet-01,100,3722.2,3722.2,3.72E+06
656,16-08-2024,17:30:58,SOC Outlet-01,100,3722.2,3722.2,3.72E+06
657,16-08-2024,11:30:57,SOC Outlet-01,100,3721.1,3721.1,3.72E+06
658,16-08-2024,05:30:56,SOC Outlet-01,100,3717.8,3717.8,3.72E+06
659,16-08-2024,00:15:31,SOC Outlet-01,100,3714.6,3714.6,3.71E+06
660,15-08-2024,23:30:55,SOC Outlet-01,100,3714.2,3714.2,3.71E+06
661,15-08-2024,17:30:55,SOC Outlet-01,100,3710.6,3710.6,3.71E+06
662,15-08-2024,11:30:54,SOC Outlet-01,100,3706.8,3706.8,3.71E+06
663,15-08-2024,05:30:53,SOC Outlet-01,100,3703.8,3703.8,3.70E+06
664,15-08-2024,00:15:29,SOC Outlet-01,100,3701.2,3701.2,3.70E+06
665,14-08-2024,23:30:53,SOC Outlet-01,100,3700.8,3700.8,3.70E+06
666,14-08-2024,17:30:53,SOC Outlet-01,100,3697.7,3697.7,3.70E+06
667,14-08-2024,11:30:52,SOC Outlet-01,100,3694,3694,3.69E+06
668,14-08-2024,05:30:52,SOC Outlet-01,100,3693,3693,3.69E+06
669,14-08-2024,00:15:27,SOC Outlet-01,100,3692.8,3692.8,3.69E+06
670,13-08-2024,23:30:52,SOC Outlet-01,100,3692.8,3692.8,3.69E+06
671,13-08-2024,17:32:04,SOC Outlet-01,100,3692.5,3692.5,3.69E+06
672,13-08-2024,11:31:57,SOC Outlet-01,100,3688.5,3688.5,3.69E+06
673,13-08-2024,05:31:49,SOC Outlet-01,100,3685.1,3685.1,3.69E+06
674,13-08-2024,00:16:18,SOC Outlet-01,100,3683.3,3683.3,3.68E+06
675,12-08-2024,23:31:42,SOC Outlet-01,100,3683,3683,3.68E+06
676,12-08-2024,17:31:35,SOC Outlet-01,100,3680.9,3680.9,3.68E+06
677,12-08-2024,11:31:27,SOC Outlet-01,100,3676.8,3676.8,3.68E+06
678,12-08-2024,05:31:19,SOC Outlet-01,100,3673.4,3673.4,3.67E+06
679,12-08-2024,00:15:49,SOC Outlet-01,100,3671.5,3671.5,3.67E+06
680,11-08-2024,23:31:12,SOC Outlet-01,100,3671.2,3671.2,3.67E+06
681,11-08-2024,17:31:05,SOC Outlet-01,100,3668.9,3668.9,3.67E+06
682,11-08-2024,11:31:07,SOC Outlet-01,100,3667.1,3667.1,3.67E+06
683,11-08-2024,11:30:57,SOC Outlet-01,100,3667.1,3667.1,3.67E+06
684,11-08-2024,05:30:50,SOC Outlet-01,100,3665.1,3665.1,3.67E+06
685,11-08-2024,00:15:24,SOC Outlet-01,100,3663.2,3663.2,3.66E+06
686,10-08-2024,23:30:49,SOC Outlet-01,100,3662.9,3662.9,3.66E+06
687,10-08-2024,17:30:49,SOC Outlet-01,100,3660.7,3660.7,3.66E+06
688,10-08-2024,05:30:48,SOC Outlet-01,100,3653.3,3653.3,3.65E+06
689,10-08-2024,00:15:24,SOC Outlet-01,100,3651.6,3651.6,3.65E+06
690,09-08-2024,23:30:48,SOC Outlet-01,100,3651.4,3651.4,3.65E+06
691,09-08-2024,17:30:48,SOC Outlet-01,100,3649.3,3649.3,3.65E+06
692,09-08-2024,11:30:48,SOC Outlet-01,100,3645.7,3645.7,3.65E+06
693,09-08-2024,05:30:48,SOC Outlet-01,100,3642.5,3642.5,3.64E+06
694,09-08-2024,00:15:23,SOC Outlet-01,100,3640.8,3640.8,3.64E+06
695,08-08-2024,23:30:48,SOC Outlet-01,100,3640.6,3640.6,3.64E+06
696,08-08-2024,17:30:47,SOC Outlet-01,100,3638.5,3638.5,3.64E+06
697,08-08-2024,11:30:45,SOC Outlet-01,100,3634.7,3634.7,3.63E+06
698,08-08-2024,05:30:45,SOC Outlet-01,100,3631.2,3631.2,3.63E+06
699,08-08-2024,00:15:21,SOC Outlet-01,100,3628.4,3628.4,3.63E+06
700,07-08-2024,23:30:46,SOC Outlet-01,100,3628,3628,3.63E+06
701,07-08-2024,17:30:46,SOC Outlet-01,100,3624.7,3624.7,3.62E+06
702,07-08-2024,11:30:46,SOC Outlet-01,100,3621.3,3621.3,3.62E+06
703,07-08-2024,05:30:39,SOC Outlet-01,100,3618.5,3618.5,3.62E+06
704,07-08-2024,00:15:14,SOC Outlet-01,100,3616.5,3616.5,3.62E+06
705,06-08-2024,23:30:39,SOC Outlet-01,100,3616.2,3616.2,3.62E+06
706,06-08-2024,17:30:39,SOC Outlet-01,100,3613.8,3613.8,3.61E+06
707,06-08-2024,11:30:38,SOC Outlet-01,100,3610.1,3610.1,3.61E+06
708,06-08-2024,05:30:38,SOC Outlet-01,100,3608.3,3608.3,3.61E+06
709,06-08-2024,00:15:14,SOC Outlet-01,100,3608.3,3608.3,3.61E+06
710,05-08-2024,23:30:38,SOC Outlet-01,100,3608.3,3608.3,3.61E+06
711,05-08-2024,17:30:38,SOC Outlet-01,100,3608.2,3608.2,3.61E+06
712,05-08-2024,11:30:38,SOC Outlet-01,100,3605.6,3605.6,3.61E+06
713,05-08-2024,05:30:38,SOC Outlet-01,100,3604.1,3604.1,3.60E+06
714,05-08-2024,00:15:14,SOC Outlet-01,100,3604.1,3604.1,3.60E+06
715,04-08-2024,23:30:38,SOC Outlet-01,100,3604.1,3604.1,3.60E+06
716,04-08-2024,17:30:38,SOC Outlet-01,100,3604.1,3604.1,3.60E+06
717,04-08-2024,11:30:38,SOC Outlet-01,100,3603.6,3603.6,3.60E+06
718,04-08-2024,05:30:38,SOC Outlet-01,100,3601.8,3601.8,3.60E+06
719,04-08-2024,00:15:14,SOC Outlet-01,100,3600.4,3600.4,3.60E+06
720,03-08-2024,23:30:38,SOC Outlet-01,100,3600.2,3600.2,3.60E+06
721,03-08-2024,17:30:38,SOC Outlet-01,100,3598.6,3598.6,3.60E+06
722,03-08-2024,11:30:38,SOC Outlet-01,100,3596,3596,3.60E+06
723,03-08-2024,05:30:38,SOC Outlet-01,100,3593.6,3593.6,3.59E+06
724,03-08-2024,00:15:13,SOC Outlet-01,100,3591.6,3591.6,3.59E+06
725,02-08-2024,23:30:38,SOC Outlet-01,100,3591.3,3591.3,3.59E+06
726,02-08-2024,17:30:38,SOC Outlet-01,100,3588.9,3588.9,3.59E+06
727,02-08-2024,11:30:37,SOC Outlet-01,100,3584.4,3584.4,3.58E+06
728,02-08-2024,05:30:37,SOC Outlet-01,100,3581.3,3581.3,3.58E+06
729,02-08-2024,00:15:13,SOC Outlet-01,100,3579.4,3579.4,3.58E+06
730,01-08-2024,23:30:37,SOC Outlet-01,100,3579.1,3579.1,3.58E+06
731,01-08-2024,17:30:38,SOC Outlet-01,100,3576.8,3576.8,3.58E+06
732,01-08-2024,11:30:37,SOC Outlet-01,100,3574.1,3574.1,3.57E+06
733,01-08-2024,05:30:37,SOC Outlet-01,100,3571.8,3571.8,3.57E+06
734,01-08-2024,00:15:13,SOC Outlet-01,100,3570.7,3570.7,3.57E+06
735,31-07-2024,23:30:37,SOC Outlet-01,100,3570.5,3570.5,3.57E+06
736,31-07-2024,17:30:37,SOC Outlet-01,100,3569.1,3569.1,3.57E+06
737,31-07-2024,11:30:37,SOC Outlet-01,100,3565.6,3565.6,3.57E+06
738,31-07-2024,05:30:37,SOC Outlet-01,100,3561.9,3561.9,3.56E+06
739,31-07-2024,00:15:13,SOC Outlet-01,100,3560.1,3560.1,3.56E+06
740,30-07-2024,23:30:37,SOC Outlet-01,100,3559.9,3559.9,3.56E+06
741,30-07-2024,17:30:37,SOC Outlet-01,100,3557.7,3557.7,3.56E+06
742,30-07-2024,11:30:37,SOC Outlet-01,100,3554.8,3554.8,3.55E+06
743,30-07-2024,05:30:37,SOC Outlet-01,100,3550.8,3550.8,3.55E+06
744,30-07-2024,00:15:12,SOC Outlet-01,100,3548.5,3548.5,3.55E+06
745,29-07-2024,23:30:37,SOC Outlet-01,100,3548.2,3548.2,3.55E+06
746,29-07-2024,17:30:37,SOC Outlet-01,100,3545.4,3545.4,3.55E+06
747,29-07-2024,11:30:37,SOC Outlet-01,100,3542.9,3542.9,3.54E+06
748,29-07-2024,05:30:37,SOC Outlet-01,100,3540.4,3540.4,3.54E+06
749,29-07-2024,00:15:12,SOC Outlet-01,100,3539.5,3539.5,3.54E+06
750,28-07-2024,23:30:37,SOC Outlet-01,100,3539.3,3539.3,3.54E+06
751,28-07-2024,17:30:37,SOC Outlet-01,100,3538.3,3538.3,3.54E+06
752,28-07-2024,11:30:37,SOC Outlet-01,100,3537.1,3537.1,3.54E+06
753,28-07-2024,05:30:37,SOC Outlet-01,100,3535.4,3535.4,3.54E+06
754,28-07-2024,00:15:12,SOC Outlet-01,100,3533.9,3533.9,3.53E+06
755,27-07-2024,23:30:37,SOC Outlet-01,100,3533.7,3533.7,3.53E+06
756,27-07-2024,17:30:37,SOC Outlet-01,100,3531.8,3531.8,3.53E+06
757,27-07-2024,11:30:36,SOC Outlet-01,100,3529.2,3529.2,3.53E+06
758,27-07-2024,05:30:36,SOC Outlet-01,100,3525.8,3525.8,3.53E+06
759,27-07-2024,00:15:12,SOC Outlet-01,100,3523.7,3523.7,3.52E+06
760,26-07-2024,23:30:36,SOC Outlet-01,100,3523.4,3523.4,3.52E+06
761,26-07-2024,17:30:36,SOC Outlet-01,100,3520.9,3520.9,3.52E+06
762,26-07-2024,11:30:46,SOC Outlet-01,100,3517.3,3517.3,3.52E+06
763,26-07-2024,05:30:36,SOC Outlet-01,100,3515.2,3515.2,3.52E+06
764,26-07-2024,00:15:12,SOC Outlet-01,100,3514.8,3514.8,3.51E+06
765,25-07-2024,23:30:36,SOC Outlet-01,100,3514.8,3514.8,3.51E+06
766,25-07-2024,17:30:36,SOC Outlet-01,100,3513.6,3513.6,3.51E+06
767,25-07-2024,11:30:36,SOC Outlet-01,100,3510.4,3510.4,3.51E+06
768,25-07-2024,05:30:56,SOC Outlet-01,100,3507.1,3507.1,3.51E+06
769,25-07-2024,00:15:12,SOC Outlet-01,100,3506.4,3506.4,3.51E+06
770,24-07-2024,23:30:36,SOC Outlet-01,100,3506.4,3506.4,3.51E+06
771,24-07-2024,17:30:36,SOC Outlet-01,100,3506.4,3506.4,3.51E+06
772,24-07-2024,11:30:36,SOC Outlet-01,100,3506.4,3506.4,3.51E+06
773,24-07-2024,05:30:36,SOC Outlet-01,100,3503,3503,3.50E+06
774,24-07-2024,00:15:12,SOC Outlet-01,100,3500.5,3500.5,3.50E+06
775,23-07-2024,23:30:36,SOC Outlet-01,100,3500.2,3500.2,3.50E+06
776,23-07-2024,17:30:36,SOC Outlet-01,100,3495.5,3495.5,3.50E+06
777,23-07-2024,11:30:22,SOC Outlet-01,100,3487.8,3487.8,3.49E+06
778,23-07-2024,05:30:22,SOC Outlet-01,100,3480.4,3480.4,3.48E+06
779,23-07-2024,00:14:58,SOC Outlet-01,100,3476.4,3476.4,3.48E+06
780,22-07-2024,23:30:22,SOC Outlet-01,100,3475.8,3475.8,3.48E+06
781,22-07-2024,17:30:23,SOC Outlet-01,100,3470.8,3470.8,3.47E+06
782,22-07-2024,11:30:22,SOC Outlet-01,100,3470.6,3470.6,3.47E+06
783,22-07-2024,05:30:23,SOC Outlet-01,100,3468.9,3468.9,3.47E+06
784,22-07-2024,00:14:58,SOC Outlet-01,100,3468.9,3468.9,3.47E+06
785,21-07-2024,23:30:23,SOC Outlet-01,100,3468.9,3468.9,3.47E+06
786,21-07-2024,17:30:23,SOC Outlet-01,100,3468.9,3468.9,3.47E+06
787,21-07-2024,11:30:23,SOC Outlet-01,100,3468.7,3468.7,3.47E+06
788,21-07-2024,05:30:23,SOC Outlet-01,100,3468.7,3468.7,3.47E+06
789,21-07-2024,00:14:59,SOC Outlet-01,100,3468.7,3468.7,3.47E+06
790,20-07-2024,23:30:23,SOC Outlet-01,100,3468.7,3468.7,3.47E+06
791,20-07-2024,17:30:24,SOC Outlet-01,100,3466.4,3466.4,3.47E+06
792,20-07-2024,11:30:24,SOC Outlet-01,100,3463.3,3463.3,3.46E+06
793,20-07-2024,05:30:24,SOC Outlet-01,100,3460.5,3460.5,3.46E+06
794,20-07-2024,00:15:00,SOC Outlet-01,100,3458.3,3458.3,3.46E+06
795,19-07-2024,23:30:24,SOC Outlet-01,100,3457.9,3457.9,3.46E+06
796,19-07-2024,17:30:24,SOC Outlet-01,100,3455.3,3455.3,3.46E+06
797,19-07-2024,11:30:24,SOC Outlet-01,100,3452.2,3452.2,3.45E+06
798,19-07-2024,05:30:25,SOC Outlet-01,100,3449.4,3449.4,3.45E+06
799,19-07-2024,00:15:00,SOC Outlet-01,100,3448.1,3448.1,3.45E+06
800,18-07-2024,23:30:25,SOC Outlet-01,100,3447.9,3447.9,3.45E+06
801,18-07-2024,17:30:25,SOC Outlet-01,100,3446.1,3446.1,3.45E+06
802,07-07-2024,11:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
803,07-07-2024,05:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
804,07-07-2024,00:15:00,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
805,06-07-2024,23:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
806,06-07-2024,17:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
807,06-07-2024,11:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
808,06-07-2024,05:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
809,06-07-2024,00:15:01,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
810,05-07-2024,23:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
811,05-07-2024,17:30:25,SOC Outlet-01,100,3365.8,3365.8,3.37E+06
812,05-07-2024,11:30:24,SOC Outlet-01,100,3365.7,3365.7,3.37E+06
813,05-07-2024,05:30:24,SOC Outlet-01,100,3364.3,3364.3,3.36E+06
814,05-07-2024,00:14:59,SOC Outlet-01,100,3363.6,3363.6,3.36E+06
815,04-07-2024,23:30:24,SOC Outlet-01,100,3363.5,3363.5,3.36E+06
816,04-07-2024,17:30:24,SOC Outlet-01,100,3362.7,3362.7,3.36E+06
817,04-07-2024,11:30:23,SOC Outlet-01,100,3361,3361,3.36E+06
818,04-07-2024,05:30:23,SOC Outlet-01,100,3360.3,3360.3,3.36E+06
819,04-07-2024,00:14:58,SOC Outlet-01,100,3360.3,3360.3,3.36E+06
820,03-07-2024,23:30:23,SOC Outlet-01,100,3360.3,3360.3,3.36E+06
821,03-07-2024,17:30:23,SOC Outlet-01,100,3360.3,3360.3,3.36E+06
822,03-07-2024,11:30:22,SOC Outlet-01,100,3356.5,3356.5,3.36E+06
823,03-07-2024,05:30:22,SOC Outlet-01,100,3355,3355,3.36E+06
824,03-07-2024,00:14:57,SOC Outlet-01,100,3355,3355,3.36E+06
825,02-07-2024,23:30:22,SOC Outlet-01,100,3355,3355,3.36E+06
826,02-07-2024,17:30:22,SOC Outlet-01,100,3354.9,3354.9,3.35E+06
827,02-07-2024,11:30:21,SOC Outlet-01,100,3353.2,3353.2,3.35E+06
828,02-07-2024,05:30:21,SOC Outlet-01,100,3350.5,3350.5,3.35E+06
829,02-07-2024,00:14:57,SOC Outlet-01,100,3348.3,3348.3,3.35E+06
830,01-07-2024,23:30:21,SOC Outlet-01,100,3348,3348,3.35E+06
831,01-07-2024,17:30:21,SOC Outlet-01,100,3345.4,3345.4,3.35E+06
832,01-07-2024,11:30:12,SOC Outlet-01,100,3341.9,3341.9,3.34E+06
833,01-07-2024,05:30:12,SOC Outlet-01,100,3338,3338,3.34E+06
834,01-07-2024,00:14:47,SOC Outlet-01,100,3335.1,3335.1,3.34E+06
835,30-06-2024,23:30:22,SOC Outlet-01,100,3334.7,3334.7,3.33E+06
836,30-06-2024,23:30:12,SOC Outlet-01,100,3334.7,3334.7,3.33E+06
837,30-06-2024,17:30:12,SOC Outlet-01,100,3331.4,3331.4,3.33E+06
838,30-06-2024,11:30:11,SOC Outlet-01,100,3327.9,3327.9,3.33E+06
839,30-06-2024,05:30:11,SOC Outlet-01,100,3324.5,3324.5,3.32E+06
840,30-06-2024,00:14:47,SOC Outlet-01,100,3321.5,3321.5,3.32E+06
841,29-06-2024,23:30:11,SOC Outlet-01,100,3321,3321,3.32E+06
842,29-06-2024,17:30:11,SOC Outlet-01,100,3317.6,3317.6,3.32E+06
843,29-06-2024,11:30:11,SOC Outlet-01,100,3315.8,3315.8,3.32E+06
844,29-06-2024,05:30:11,SOC Outlet-01,100,3314.7,3314.7,3.31E+06
845,29-06-2024,00:14:46,SOC Outlet-01,100,3314.6,3314.6,3.31E+06
846,28-06-2024,23:30:11,SOC Outlet-01,100,3314.6,3314.6,3.31E+06
847,28-06-2024,17:30:11,SOC Outlet-01,100,3314.5,3314.5,3.31E+06
848,28-06-2024,11:30:10,SOC Outlet-01,100,3312.1,3312.1,3.31E+06
849,28-06-2024,05:30:10,SOC Outlet-01,100,3308.9,3308.9,3.31E+06
850,28-06-2024,00:14:46,SOC Outlet-01,100,3306.9,3306.9,3.31E+06
851,27-06-2024,23:30:10,SOC Outlet-01,100,3306.6,3306.6,3.31E+06
852,27-06-2024,17:30:10,SOC Outlet-01,100,3304.1,3304.1,3.30E+06
853,27-06-2024,11:30:10,SOC Outlet-01,100,3300.6,3300.6,3.30E+06
854,27-06-2024,05:30:10,SOC Outlet-01,100,3297.8,3297.8,3.30E+06
855,27-06-2024,00:14:46,SOC Outlet-01,100,3295.9,3295.9,3.30E+06
856,26-06-2024,23:30:10,SOC Outlet-01,100,3295.7,3295.7,3.30E+06
857,26-06-2024,17:30:11,SOC Outlet-01,100,3293.5,3293.5,3.29E+06
858,26-06-2024,11:30:10,SOC Outlet-01,100,3290.7,3290.7,3.29E+06
859,26-06-2024,05:30:10,SOC Outlet-01,100,3288.6,3288.6,3.29E+06
860,26-06-2024,00:14:46,SOC Outlet-01,100,3288.5,3288.5,3.29E+06
861,25-06-2024,23:30:10,SOC Outlet-01,100,3288.5,3288.5,3.29E+06
862,25-06-2024,17:30:10,SOC Outlet-01,100,3288.3,3288.3,3.29E+06
863,25-06-2024,11:30:10,SOC Outlet-01,100,3286.9,3286.9,3.29E+06
864,25-06-2024,05:30:10,SOC Outlet-01,100,3285.8,3285.8,3.29E+06
865,25-06-2024,00:14:46,SOC Outlet-01,100,3285.6,3285.6,3.29E+06
866,24-06-2024,23:30:10,SOC Outlet-01,100,3285.6,3285.6,3.29E+06
867,24-06-2024,17:30:10,SOC Outlet-01,100,3285.3,3285.3,3.29E+06
868,24-06-2024,11:30:10,SOC Outlet-01,100,3282.5,3282.5,3.28E+06
869,24-06-2024,05:30:10,SOC Outlet-01,100,3281.2,3281.2,3.28E+06
870,24-06-2024,00:14:45,SOC Outlet-01,100,3281.2,3281.2,3.28E+06
871,23-06-2024,23:30:10,SOC Outlet-01,100,3281.2,3281.2,3.28E+06
872,23-06-2024,17:30:10,SOC Outlet-01,100,3281.2,3281.2,3.28E+06
873,23-06-2024,11:30:10,SOC Outlet-01,100,3280.4,3280.4,3.28E+06
874,23-06-2024,05:30:09,SOC Outlet-01,100,3280.1,3280.1,3.28E+06
875,23-06-2024,00:14:45,SOC Outlet-01,100,3280.1,3280.1,3.28E+06
876,22-06-2024,23:30:10,SOC Outlet-01,100,3280.1,3280.1,3.28E+06
877,22-06-2024,17:30:10,SOC Outlet-01,100,3280.1,3280.1,3.28E+06
878,22-06-2024,11:30:09,SOC Outlet-01,100,3279.1,3279.1,3.28E+06
879,22-06-2024,05:30:09,SOC Outlet-01,100,3278.3,3278.3,3.28E+06
880,22-06-2024,00:14:45,SOC Outlet-01,100,3278.3,3278.3,3.28E+06
881,21-06-2024,23:30:09,SOC Outlet-01,100,3278.3,3278.3,3.28E+06
882,21-06-2024,17:30:09,SOC Outlet-01,100,3278.2,3278.2,3.28E+06
883,21-06-2024,11:30:09,SOC Outlet-01,100,3277.5,3277.5,3.28E+06
884,20-06-2024,23:30:09,SOC Outlet-01,100,3273.6,3273.6,3.27E+06
885,20-06-2024,17:30:09,SOC Outlet-01,100,3271.3,3271.3,3.27E+06
886,20-06-2024,11:30:09,SOC Outlet-01,100,3269.7,3269.7,3.27E+06
887,20-06-2024,05:30:09,SOC Outlet-01,100,3268.3,3268.3,3.27E+06
888,20-06-2024,00:14:44,SOC Outlet-01,100,3268.3,3268.3,3.27E+06
889,19-06-2024,23:30:09,SOC Outlet-01,100,3268.3,3268.3,3.27E+06
890,19-06-2024,17:30:09,SOC Outlet-01,100,3268.3,3268.3,3.27E+06
891,19-06-2024,11:30:09,SOC Outlet-01,100,3266.7,3266.7,3.27E+06
892,19-06-2024,05:30:08,SOC Outlet-01,100,3265.9,3265.9,3.27E+06
893,19-06-2024,00:14:44,SOC Outlet-01,100,3265.9,3265.9,3.27E+06
894,18-06-2024,23:30:08,SOC Outlet-01,100,3265.9,3265.9,3.27E+06
895,18-06-2024,17:30:09,SOC Outlet-01,100,3265.8,3265.8,3.27E+06
896,18-06-2024,11:30:08,SOC Outlet-01,100,3264.8,3264.8,3.26E+06
897,18-06-2024,05:30:08,SOC Outlet-01,100,3263.9,3263.9,3.26E+06
898,18-06-2024,00:14:44,SOC Outlet-01,100,3263.9,3263.9,3.26E+06
899,17-06-2024,23:30:08,SOC Outlet-01,100,3263.9,3263.9,3.26E+06
900,17-06-2024,17:30:08,SOC Outlet-01,100,3263.8,3263.8,3.26E+06
901,17-06-2024,11:30:07,SOC Outlet-01,100,3263.4,3263.4,3.26E+06
902,17-06-2024,05:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
903,17-06-2024,00:14:43,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
904,16-06-2024,23:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
905,16-06-2024,17:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
906,16-06-2024,11:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
907,16-06-2024,05:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
908,16-06-2024,00:14:42,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
909,15-06-2024,23:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
910,15-06-2024,17:30:07,SOC Outlet-01,100,3262.6,3262.6,3.26E+06
911,15-06-2024,11:30:06,SOC Outlet-01,100,3262.2,3262.2,3.26E+06
912,15-06-2024,05:30:06,SOC Outlet-01,100,3261.9,3261.9,3.26E+06
913,15-06-2024,00:14:42,SOC Outlet-01,100,3261.9,3261.9,3.26E+06
914,14-06-2024,23:30:06,SOC Outlet-01,100,3261.9,3261.9,3.26E+06
915,14-06-2024,17:30:06,SOC Outlet-01,100,3261.9,3261.9,3.26E+06
916,14-06-2024,11:30:06,SOC Outlet-01,100,3261.5,3261.5,3.26E+06
917,14-06-2024,05:30:06,SOC Outlet-01,100,3261.1,3261.1,3.26E+06
918,14-06-2024,00:14:42,SOC Outlet-01,100,3261.1,3261.1,3.26E+06
919,13-06-2024,23:30:06,SOC Outlet-01,100,3261.1,3261.1,3.26E+06
920,13-06-2024,17:30:06,SOC Outlet-01,100,3261.1,3261.1,3.26E+06
921,13-06-2024,11:30:06,SOC Outlet-01,100,3259,3259,3.26E+06
922,13-06-2024,05:30:06,SOC Outlet-01,100,3256.6,3256.6,3.26E+06
923,13-06-2024,00:14:41,SOC Outlet-01,100,3255,3255,3.26E+06
924,12-06-2024,23:30:06,SOC Outlet-01,100,3254.7,3254.7,3.25E+06
925,12-06-2024,17:29:56,SOC Outlet-01,100,3252.7,3252.7,3.25E+06
926,12-06-2024,11:29:56,SOC Outlet-01,100,3249.7,3249.7,3.25E+06
927,12-06-2024,05:29:56,SOC Outlet-01,100,3248.1,3248.1,3.25E+06
928,12-06-2024,00:14:33,SOC Outlet-01,100,3248.1,3248.1,3.25E+06
929,11-06-2024,23:29:57,SOC Outlet-01,100,3248.1,3248.1,3.25E+06
930,11-06-2024,17:29:57,SOC Outlet-01,100,3248,3248,3.25E+06
931,11-06-2024,11:29:58,SOC Outlet-01,100,3246.9,3246.9,3.25E+06
932,11-06-2024,05:29:58,SOC Outlet-01,100,3246.3,3246.3,3.25E+06
933,11-06-2024,00:14:34,SOC Outlet-01,100,3246.3,3246.3,3.25E+06
934,10-06-2024,23:29:58,SOC Outlet-01,100,3246.3,3246.3,3.25E+06
935,10-06-2024,17:29:59,SOC Outlet-01,100,3246.2,3246.2,3.25E+06
936,10-06-2024,05:29:59,SOC Outlet-01,100,3244.1,3244.1,3.24E+06
937,10-06-2024,00:14:35,SOC Outlet-01,100,3244.1,3244.1,3.24E+06
938,09-06-2024,23:30:00,SOC Outlet-01,100,3244.1,3244.1,3.24E+06
939,09-06-2024,17:30:00,SOC Outlet-01,100,3243,3243,3.24E+06
940,09-06-2024,11:30:00,SOC Outlet-01,100,3240.6,3240.6,3.24E+06
941,09-06-2024,05:30:01,SOC Outlet-01,100,3238.4,3238.4,3.24E+06
942,09-06-2024,00:14:37,SOC Outlet-01,100,3236.6,3236.6,3.24E+06
943,08-06-2024,23:30:01,SOC Outlet-01,100,3236.4,3236.4,3.24E+06
944,08-06-2024,17:30:02,SOC Outlet-01,100,3234.3,3234.3,3.23E+06
945,08-06-2024,11:41:36,SOC Outlet-01,100,3232,3232,3.23E+06
946,08-06-2024,05:41:36,SOC Outlet-01,100,3229.2,3229.2,3.23E+06
947,08-06-2024,00:26:12,SOC Outlet-01,100,3227.5,3227.5,3.23E+06
948,07-06-2024,23:41:37,SOC Outlet-01,100,3227.3,3227.3,3.23E+06
949,07-06-2024,17:41:37,SOC Outlet-01,100,3225.3,3225.3,3.23E+06
950,07-06-2024,11:41:38,SOC Outlet-01,100,3224.8,3224.8,3.22E+06
951,07-06-2024,05:41:38,SOC Outlet-01,100,3224.5,3224.5,3.22E+06
952,07-06-2024,00:26:14,SOC Outlet-01,100,3224.5,3224.5,3.22E+06
953,06-06-2024,23:41:39,SOC Outlet-01,100,3224.5,3224.5,3.22E+06
954,06-06-2024,17:41:39,SOC Outlet-01,100,3224.5,3224.5,3.22E+06
955,06-06-2024,11:41:39,SOC Outlet-01,100,3224.2,3224.2,3.22E+06
956,06-06-2024,05:41:40,SOC Outlet-01,100,3223.7,3223.7,3.22E+06
